millis(), steeringRef, steering sensor, acceleration
99082,  128,    138,    0
99113,  128,    137,    0
99144,  128,    138,    0
99174,  128,    141,    0
99205,  128,    137,    0
99237,  128,    141,    0
99267,  128,    138,    0
99298,  128,    138,    0
99329,  128,    138,    0
99361,  128,    147,    0
99391,  128,    137,    0
99422,  128,    143,    0
99453,  128,    138,    0
99485,  128,    145,    0
99516,  128,    137,    0
99547,  128,    143,    0
99577,  128,    137,    0
99608,  128,    145,    0
99639,  128,    138,    0
99670,  128,    137,    0
99701,  128,    139,    0
99732,  128,    137,    0
99763,  128,    142,    0
99794,  128,    137,    0
99826,  128,    137,    0
99856,  128,    145,    0
99888,  128,    137,    0
99919,  128,    145,    0
99950,  128,    144,    0
99981,  128,    143,    0
100011, 128,    145,    0
100042, 128,    141,    0
100074, 128,    138,    0
100104, 128,    139,    0
100135, 128,    139,    0
100167, 128,    141,    0
100197, 128,    144,    0
100229, 128,    145,    0
100260, 128,    138,    0
100290, 128,    145,    0
100322, 128,    141,    0
100353, 128,    138,    0
100383, 128,    141,    0
100415, 128,    141,    0
100446, 128,    138,    0
100476, 128,    138,    0
100508, 128,    137,    0
Benchmark has begun (0 to 128)
100573, 0,  143,    0
100606, 0,  137,    0
100637, 0,  126,    0
100667, 0,  107,    0
100700, 0,  82, 0
100732, 0,  59, 0
100764, 0,  31, 0
100795, 0,  12, 0
100826, 0,  0,  0
100856, 0,  -9, 0
100888, 0,  -12,    0
100919, 0,  -19,    0
100948, 0,  -20,    0
100981, 0,  -20,    0
101011, 0,  -17,    0
101043, 0,  -12,    0
101073, 0,  -20,    0
101105, 0,  -13,    0
101135, 0,  -17,    0
101167, 0,  -13,    0
101197, 0,  -19,    0
101229, 0,  -13,    0
101259, 0,  -13,    0
101289, 0,  -13,    0
101323, 128,    -11,    0
101356, 128,    -17,    0
101389, 128,    -13,    0
101422, 128,    -11,    0
101453, 128,    -19,    0
101486, 128,    -8, 0
101518, 128,    -3, 0
101550, 128,    -2, 0
101581, 128,    0,  0
101613, 128,    33, 0
101644, 128,    53, 0
101676, 128,    78, 0
101710, 128,    98, 0
101743, 128,    122,    0
End to end took: 450
101805, 128,    140,    0
101836, 128,    141,    0
101868, 128,    142,    0
101898, 128,    138,    0
101931, 128,    141,    0
101962, 128,    137,    0
101993, 128,    144,    0
102024, 128,    145,    0
102054, 128,    141,    0
102086, 128,    144,    0
102116, 128,    137,    0
102148, 128,    145,    0
102179, 128,    137,    0
102210, 128,    137,    0
102241, 128,    145,    0
102270, 128,    141,    0
102303, 128,    141,    0
102333, 128,    144,    0
102365, 128,    139,    0
102395, 128,    141,    0
102427, 128,    141,    0
102457, 128,    143,    0
102489, 128,    144,    0
102519, 128,    137,    0
102550, 128,    137,    0
102582, 128,    138,    0
102612, 128,    138,    0
102645, 128,    141,    0
102676, 128,    145,    0
102707, 128,    136,    0
102738, 128,    137,    0
102768, 128,    137,    0
102799, 128,    143,    0
102830, 128,    144,    0
102862, 128,    137,    0
102892, 128,    141,    0
102924, 128,    136,    0
102953, 128,    145,    0
102985, 128,    136,    0
103016, 128,    145,    0
103047, 128,    136,    0
103079, 128,    141,    0
103109, 128,    138,    0
103141, 128,    144,    0
103171, 128,    137,    0
103203, 128,    139,    0
103233, 128,    138,    0
103265, 128,    141,    0
103294, 128,    143,    0
103327, 128,    136,    0
103358, 128,    145,    0
103388, 128,    141,    0
103420, 128,    137,    0
103450, 128,    141,    0
103482, 128,    141,    0
103512, 128,    136,    0
103544, 128,    141,    0
103574, 128,    141,    0
103606, 128,    141,    0
103636, 128,    144,    0
103668, 128,    137,    0
103699, 128,    139,    0
103730, 128,    138,    0
103762, 128,    144,    0
103793, 128,    137,    0
103824, 128,    137,    0
103854, 128,    136,    0
103885, 128,    137,    0
103916, 128,    139,    0
103947, 128,    143,    0
103979, 128,    141,    0
104010, 128,    141,    0
104041, 128,    144,    0
104071, 128,    141,    0
104102, 128,    138,    0
104133, 128,    141,    0
104165, 128,    136,    0
104195, 128,    141,    0
104227, 128,    137,    0
104257, 128,    141,    0
104289, 128,    139,    0
104318, 128,    136,    0
104351, 128,    141,    0
104381, 128,    141,    0
104413, 128,    137,    0
104443, 128,    136,    0
104475, 128,    137,    0
104505, 128,    136,    0
104567, 128,    144,    0
104599, 128,    141,    0
104629, 128,    144,    0
104660, 128,    141,    0
104692, 128,    136,    0
104724, 128,    137,    0
104755, 128,    141,    0
104786, 128,    141,    0
104816, 128,    137,    0
104848, 128,    139,    0
104879, 128,    137,    0
104910, 128,    140,    0
104941, 128,    141,    0
104971, 128,    136,    0
105001, 128,    141,    0
105033, 128,    137,    0
105065, 128,    144,    0
105096, 128,    144,    0
105126, 128,    137,    0
105157, 128,    137,    0
105188, 128,    137,    0
105220, 128,    141,    0
105251, 128,    136,    0
105281, 128,    144,    0
105312, 128,    139,    0
105342, 128,    144,    0
105375, 128,    137,    0
105406, 128,    136,    0
105436, 128,    137,    0
105467, 128,    136,    0
105498, 128,    137,    0
105530, 128,    137,    0
105560, 128,    144,    0
105591, 128,    141,    0
105622, 128,    141,    0
105654, 128,    136,    0
105686, 128,    143,    0
105717, 128,    143,    0
105747, 128,    144,    0
105778, 128,    139,    0
105809, 128,    139,    0
105841, 128,    144,    0
105872, 128,    141,    0
105903, 128,    141,    0
105933, 128,    137,    0
105965, 128,    137,    0
105996, 128,    141,    0
106025, 128,    137,    0
106057, 128,    141,    0
106088, 128,    141,    0
106119, 128,    137,    0
106151, 128,    144,    0
106182, 128,    136,    0
106212, 128,    141,    0
106243, 128,    141,    0
106275, 128,    137,    0
106306, 128,    137,    0
106336, 128,    141,    0
106368, 128,    141,    0
106398, 128,    141,    0
106430, 128,    139,    0
106460, 128,    137,    0
106491, 128,    143,    0
106522, 128,    141,    0
106554, 128,    144,    0
106585, 128,    136,    0
106616, 128,    141,    0
106646, 128,    136,    0
106678, 128,    141,    0
106708, 128,    141,    0
106741, 128,    141,    0
106771, 128,    141,    0
106802, 128,    141,    0
106834, 128,    141,    0
106865, 128,    141,    0
106896, 128,    141,    0
106927, 128,    136,    0
106958, 128,    141,    0
106988, 128,    144,    0
107020, 128,    139,    0
107051, 128,    144,    0
107081, 128,    141,    0
107113, 128,    137,    0
107144, 128,    136,    0
107174, 128,    136,    0
107206, 128,    137,    0
107237, 128,    143,    0
107268, 128,    137,    0
107298, 128,    137,    0
107330, 128,    141,    0
107361, 128,    141,    0
107390, 128,    141,    0
107423, 128,    144,    0
107454, 128,    144,    0
107484, 128,    139,    0
107516, 128,    136,    0
107547, 128,    139,    0
107577, 128,    141,    0
107609, 128,    144,    0
107639, 128,    143,    0
107671, 128,    137,    0
107701, 128,    144,    0
107734, 128,    137,    0
107765, 128,    139,    0
107795, 128,    136,    0
107827, 128,    141,    0
107858, 128,    141,    0
107888, 128,    141,    0
Benchmark has begun (0 to 255)
107953, 0,  136,    0
107986, 0,  136,    0
108017, 0,  136,    0
108048, 0,  127,    0
108081, 0,  90, 0
108112, 0,  60, 0
108144, 0,  28, 0
108175, 0,  3,  0
108206, 0,  -12,    0
108238, 0,  -21,    0
108268, 0,  -16,    0
108300, 0,  -17,    0
108329, 0,  -16,    0
108362, 0,  -16,    0
108392, 0,  -20,    0
108424, 0,  -16,    0
108454, 0,  -15,    0
108486, 0,  -15,    0
108516, 0,  -23,    0
108548, 0,  -12,    0
108578, 0,  -17,    0
108610, 0,  -15,    0
108640, 0,  -22,    0
108673, 255,    -20,    0
108704, 255,    -21,    0
108737, 255,    -12,    0
108770, 255,    -14,    0
108802, 255,    -12,    0
108834, 255,    -15,    0
108867, 255,    -20,    0
108900, 255,    -11,    0
108933, 255,    -8, 0
108964, 255,    4,  0
108995, 255,    47, 0
109027, 255,    77, 0
109059, 255,    107,    0
109091, 255,    145,    0
109124, 255,    179,    0
109154, 255,    211,    0
109187, 255,    234,    0
End to end took: 541
109250, 255,    258,    0
109282, 255,    251,    0
109313, 255,    258,    0
109344, 255,    251,    0
109374, 255,    258,    0
109406, 255,    258,    0
109437, 255,    258,    0
109467, 255,    258,    0
109498, 255,    258,    0
109529, 255,    252,    0
109560, 255,    258,    0
109592, 255,    258,    0
109623, 255,    258,    0
109652, 255,    256,    0
109685, 255,    252,    0
109716, 255,    258,    0
109747, 255,    252,    0
109777, 255,    252,    0
109808, 255,    258,    0
109839, 255,    255,    0
109871, 255,    252,    0
109902, 255,    258,    0
109932, 255,    251,    0
109963, 255,    258,    0
109995, 255,    255,    0
110026, 255,    252,    0
110057, 255,    251,    0
110087, 255,    255,    0
110118, 255,    255,    0
110150, 255,    255,    0
110180, 255,    255,    0
110211, 255,    255,    0
110242, 255,    251,    0
110274, 255,    256,    0
110305, 255,    255,    0
110334, 255,    256,    0
110366, 255,    258,    0
110398, 255,    255,    0
110429, 255,    256,    0
110460, 255,    252,    0
110490, 255,    258,    0
110521, 255,    258,    0
110552, 255,    258,    0
110584, 255,    258,    0
110614, 255,    252,    0
110645, 255,    258,    0
110678, 255,    258,    0
110709, 255,    255,    0
110740, 255,    256,    0
110771, 255,    255,    0
110801, 255,    258,    0
110832, 255,    251,    0
110863, 255,    256,    0
110895, 255,    256,    0
110926, 255,    258,    0
110956, 255,    251,    0
110988, 255,    258,    0
111019, 255,    251,    0
111050, 255,    256,    0
111080, 255,    258,    0
111111, 255,    255,    0
111142, 255,    256,    0
111174, 255,    258,    0
111204, 255,    255,    0
111235, 255,    256,    0
111266, 255,    252,    0
111298, 255,    258,    0
111329, 255,    251,    0
111358, 255,    252,    0
111390, 255,    251,    0
111421, 255,    258,    0
111453, 255,    256,    0
111483, 255,    258,    0
111514, 255,    256,    0
111545, 255,    256,    0
111576, 255,    258,    0
111608, 255,    255,    0
111639, 255,    251,    0
111669, 255,    258,    0
111700, 255,    258,    0
111732, 255,    251,    0
111764, 255,    255,    0
111794, 255,    258,    0
111825, 255,    255,    0
111856, 255,    255,    0
111887, 255,    255,    0
111956, 128,    258,    0
111987, 128,    258,    0
112017, 128,    252,    0
112049, 128,    255,    0
112080, 128,    258,    0
112110, 128,    251,    0
112142, 128,    251,    0
112173, 128,    258,    0
112204, 128,    253,    0
112234, 128,    221,    0
112265, 128,    191,    0
112297, 128,    163,    0
112328, 128,    137,    0
112358, 128,    119,    0
112389, 128,    103,    0
112421, 128,    89, 0
112452, 128,    88, 0
112482, 128,    86, 0
112514, 128,    86, 0
112544, 128,    86, 0
112576, 128,    86, 0
112607, 128,    86, 0
112637, 128,    88, 0
112669, 128,    87, 0
112700, 128,    88, 0
112730, 128,    94, 0
112762, 128,    94, 0
112792, 128,    94, 0
112824, 128,    86, 0
112855, 128,    86, 0
112885, 128,    90, 0
112917, 128,    86, 0
112948, 128,    92, 0
112979, 128,    90, 0
113010, 128,    88, 0
113040, 128,    94, 0
113072, 128,    94, 0
113103, 128,    88, 0
113134, 128,    92, 0
113165, 128,    91, 0
113195, 128,    92, 0
113227, 128,    95, 0
113257, 128,    95, 0
113289, 128,    92, 0
113319, 128,    95, 0
113351, 128,    92, 0
113382, 128,    96, 0
113412, 128,    101,    0
113443, 128,    94, 0
113474, 128,    96, 0
113506, 128,    101,    0
113537, 128,    94, 0
113567, 128,    101,    0
113598, 128,    96, 0
113630, 128,    98, 0
113660, 128,    96, 0
113691, 128,    96, 0
113723, 128,    96, 0
113754, 128,    103,    0
113784, 128,    96, 0
113815, 128,    101,    0
113846, 128,    95, 0
113878, 128,    98, 0
113909, 128,    95, 0
113940, 128,    96, 0
113971, 128,    101,    0
114002, 128,    100,    0
114033, 128,    102,    0
114064, 128,    98, 0
114095, 128,    101,    0
114125, 128,    102,    0
114157, 128,    102,    0
114188, 128,    101,    0
114219, 128,    101,    0
114249, 128,    99, 0
114281, 128,    103,    0
114311, 128,    98, 0
114343, 128,    103,    0
114374, 128,    109,    0
114405, 128,    105,    0
114436, 128,    105,    0
114467, 128,    116,    0
114498, 128,    111,    0
114529, 128,    113,    0
114560, 128,    116,    0
114591, 128,    114,    0
114623, 128,    115,    0
114653, 128,    115,    0
114685, 128,    112,    0
114715, 128,    116,    0
114746, 128,    119,    0
114778, 128,    111,    0
114809, 128,    112,    0
114839, 128,    111,    0
114871, 128,    112,    0
114902, 128,    116,    0
114933, 128,    119,    0
114964, 128,    115,    0
114994, 128,    116,    0
115026, 128,    111,    0
115057, 128,    114,    0
115087, 128,    111,    0
115118, 128,    115,    0
115150, 128,    113,    0
115180, 128,    116,    0
115211, 128,    112,    0
115243, 128,    119,    0
115273, 128,    111,    0
115304, 128,    113,    0
115335, 128,    116,    0
115366, 128,    119,    0
115398, 128,    112,    0
115428, 128,    113,    0
115459, 128,    119,    0
115490, 128,    111,    0
115521, 128,    111,    0
115553, 128,    114,    0
115584, 128,    112,    0
115614, 128,    115,    0
115645, 128,    117,    0
115676, 128,    114,    0
115708, 128,    117,    0
115738, 128,    117,    0
115769, 128,    117,    0
115800, 128,    117,    0
115832, 128,    117,    0
115863, 128,    117,    0
115894, 128,    117,    0
115924, 128,    114,    0
115956, 128,    122,    0
115988, 128,    122,    0
116019, 128,    117,    0
116049, 128,    119,    0
116080, 128,    114,    0
116111, 128,    119,    0
116142, 128,    114,    0
116174, 128,    119,    0
116204, 128,    114,    0
116236, 128,    119,    0
116267, 128,    117,    0
116298, 128,    117,    0
Benchmark has begun (255 to 0)
116361, 255,    117,    0
116393, 255,    117,    0
116426, 255,    139,    0
116459, 255,    156,    0
116492, 255,    195,    0
116524, 255,    217,    0
116556, 255,    243,    0
116588, 255,    251,    0
116618, 255,    258,    0
116651, 255,    255,    0
116681, 255,    258,    0
116712, 255,    255,    0
116744, 255,    255,    0
116774, 255,    251,    0
116805, 255,    256,    0
116836, 255,    251,    0
116868, 255,    251,    0
116898, 255,    251,    0
116929, 255,    252,    0
116960, 255,    251,    0
116990, 255,    251,    0
117022, 255,    256,    0
117054, 255,    251,    0
117086, 0,  252,    0
117120, 0,  255,    0
117152, 0,  252,    0
117186, 0,  258,    0
117217, 0,  258,    0
117246, 0,  251,    0
117280, 0,  255,    0
117311, 0,  251,    0
117342, 0,  258,    0
117374, 0,  250,    0
117405, 0,  220,    0
117436, 0,  182,    0
117467, 0,  149,    0
117499, 0,  119,    0
117532, 0,  84, 0
117565, 0,  52, 0
117597, 0,  26, 0
End to end took: 552
117658, 0,  -13,    0
117690, 0,  -15,    0
117721, 0,  -14,    0
117752, 0,  -12,    0
117783, 0,  -20,    0
117814, 0,  -20,    0
117846, 0,  -13,    0
117877, 0,  -11,    0
117908, 0,  -13,    0
117938, 0,  -12,    0
117969, 0,  -11,    0
118001, 0,  -13,    0
118032, 0,  -11,    0
118063, 0,  -19,    0
118094, 0,  -12,    0
118125, 0,  -17,    0
118155, 0,  -9, 0
118187, 0,  -11,    0
118217, 0,  -17,    0
118248, 0,  -11,    0
118279, 0,  -11,    0
118310, 0,  -17,    0
118341, 0,  -11,    0
118372, 0,  -11,    0
118403, 0,  -11,    0
118435, 0,  -11,    0
118466, 0,  -11,    0
118496, 0,  -11,    0
118526, 0,  -11,    0
118558, 0,  -17,    0
118589, 0,  -17,    0
118620, 0,  -11,    0
118651, 0,  -11,    0
118682, 0,  -11,    0
118713, 0,  -11,    0
118744, 0,  -9, 0
118776, 0,  -17,    0
118806, 0,  -11,    0
118837, 0,  -17,    0
118868, 0,  -17,    0
118901, 0,  -11,    0
118932, 0,  -12,    0
118962, 0,  -9, 0
118994, 0,  -11,    0
119024, 0,  -17,    0
119055, 0,  -11,    0
119087, 0,  -9, 0
119118, 0,  -13,    0
119149, 0,  -9, 0
119180, 0,  -8, 0
119211, 0,  -11,    0
119242, 0,  -11,    0
119272, 0,  -14,    0
119304, 0,  -15,    0
119334, 0,  -11,    0
119365, 0,  -11,    0
119396, 0,  -9, 0
119427, 0,  -9, 0
119458, 0,  -9, 0
119489, 0,  -11,    0
119520, 0,  -11,    0
119550, 0,  -8, 0
119583, 0,  -17,    0
119613, 0,  -11,    0
119644, 0,  -10,    0
119675, 0,  -17,    0
119707, 0,  -10,    0
119738, 0,  -17,    0
119768, 0,  -11,    0
119799, 0,  -17,    0
119831, 0,  -11,    0
119862, 0,  -11,    0
119892, 0,  -16,    0
119924, 0,  -11,    0
119955, 0,  -8, 0
119987, 0,  -13,    0
120018, 0,  -6, 0
120049, 0,  -6, 0
120080, 0,  -7, 0
120111, 0,  -6, 0
120141, 0,  -5, 0
120172, 0,  -5, 0
120204, 0,  -5, 0
120235, 0,  -7, 0
120266, 0,  -7, 0
120297, 0,  -5, 0
120350, 128,    -10,    0
120381, 128,    -5, 0
120411, 128,    -9, 0
120443, 128,    -10,    0
120474, 128,    -10,    0
120504, 128,    -5, 0
120535, 128,    -5, 0
120566, 128,    25, 0
120597, 128,    46, 0
120629, 128,    75, 0
120659, 128,    93, 0
120690, 128,    116,    0
120722, 128,    130,    0
120753, 128,    143,    0
120784, 128,    147,    0
120815, 128,    152,    0
120846, 128,    152,    0
120877, 128,    150,    0
120908, 128,    155,    0
120938, 128,    150,    0
120969, 128,    149,    0
121000, 128,    149,    0
121031, 128,    149,    0
121063, 128,    153,    0
121094, 128,    148,    0
121125, 128,    154,    0
121155, 128,    150,    0
121186, 128,    153,    0
121218, 128,    148,    0
121249, 128,    153,    0
121281, 128,    152,    0
121311, 128,    147,    0
121344, 128,    149,    0
121374, 128,    149,    0
121406, 128,    149,    0
121436, 128,    148,    0
121468, 128,    146,    0
121498, 128,    149,    0
121529, 128,    149,    0
121560, 128,    148,    0
121591, 128,    149,    0
121623, 128,    146,    0
121654, 128,    154,    0
121686, 128,    151,    0
121716, 128,    152,    0
121747, 128,    154,    0
121779, 128,    152,    0
121810, 128,    154,    0
121841, 128,    148,    0
121871, 128,    149,    0
121902, 128,    152,    0
121933, 128,    149,    0
121964, 128,    146,    0
121996, 128,    146,    0
122025, 128,    149,    0
122057, 128,    147,    0
122088, 128,    146,    0
122120, 128,    147,    0
122151, 128,    147,    0
122181, 128,    153,    0
122213, 128,    154,    0
122244, 128,    149,    0
122274, 128,    154,    0
122306, 128,    154,    0
122336, 128,    154,    0
122366, 128,    146,    0
122398, 128,    154,    0
122430, 128,    154,    0
122461, 128,    149,    0
122491, 128,    147,    0
122523, 128,    149,    0
122554, 128,    149,    0
122584, 128,    149,    0
122615, 128,    149,    0
122646, 128,    154,    0
122677, 128,    154,    0
122708, 128,    149,    0
122741, 128,    151,    0
122772, 128,    147,    0
122802, 128,    147,    0
122833, 128,    149,    0
122864, 128,    148,    0
122896, 128,    147,    0
122926, 128,    148,    0
