millis(), steeringRef, steering sensor, acceleration
216797, 128,    141,    0
216829, 128,    141,    0
216859, 128,    131,    0
216891, 128,    131,    0
216922, 128,    141,    0
216954, 128,    132,    0
216985, 128,    132,    0
217015, 128,    131,    0
217047, 128,    136,    0
217077, 128,    136,    0
217109, 128,    132,    0
217140, 128,    133,    0
217170, 128,    130,    0
217201, 128,    132,    0
217232, 128,    133,    0
217264, 128,    133,    0
217295, 128,    134,    0
217325, 128,    131,    0
217356, 128,    131,    0
217387, 128,    133,    0
217419, 128,    131,    0
217449, 128,    141,    0
217480, 128,    134,    0
217511, 128,    131,    0
217542, 128,    131,    0
217574, 128,    132,    0
217605, 128,    141,    0
217636, 128,    133,    0
217666, 128,    134,    0
217697, 128,    131,    0
217729, 128,    135,    0
217760, 128,    133,    0
217791, 128,    132,    0
217821, 128,    133,    0
217852, 128,    131,    0
217883, 128,    133,    0
217915, 128,    131,    0
217946, 128,    132,    0
217976, 128,    131,    0
218007, 128,    132,    0
218038, 128,    131,    0
218070, 128,    131,    0
218101, 128,    138,    0
218132, 128,    131,    0
218162, 128,    131,    0
218193, 128,    131,    0
218225, 128,    141,    0
218256, 128,    134,    0
218286, 128,    133,    0
218317, 128,    135,    0
218348, 128,    136,    0
218380, 128,    141,    0
218409, 128,    133,    0
218442, 128,    131,    0
218472, 128,    136,    0
218503, 128,    131,    0
218535, 128,    133,    0
218566, 128,    134,    0
218597, 128,    131,    0
218627, 128,    131,    0
218658, 128,    141,    0
218690, 128,    133,    0
218721, 128,    137,    0
218752, 128,    131,    0
218782, 128,    134,    0
218814, 128,    133,    0
218845, 128,    141,    0
218877, 128,    133,    0
218908, 128,    131,    0
218939, 128,    133,    0
218969, 128,    141,    0
219000, 128,    135,    0
219032, 128,    133,    0
219063, 128,    132,    0
219092, 128,    133,    0
219124, 128,    135,    0
219155, 128,    133,    0
219187, 128,    134,    0
219217, 128,    133,    0
219249, 128,    131,    0
219279, 128,    131,    0
219310, 128,    135,    0
219341, 128,    137,    0
Benchmark has begun (128 to 0)
220852, 0,  136,    0
220884, 0,  131,    0
220915, 0,  132,    0
220946, 0,  121,    0
220976, 0,  111,    0
221009, 0,  102,    0
221041, 0,  86, 0
221074, 0,  73, 0
221106, 0,  63, 0
221137, 0,  54, 0
221170, 0,  46, 0
221202, 0,  36, 0
221235, 0,  36, 0
221266, 0,  33, 0
221298, 0,  31, 0
221331, 0,  26, 0
221363, 0,  25, 0
221394, 0,  22, 0
221427, 0,  19, 0
221459, 0,  19, 0
221492, 0,  25, 0
221523, 0,  24, 0
221555, 0,  24, 0
221588, 0,  19, 0
221620, 0,  19, 0
221652, 0,  19, 0
221684, 0,  22, 0
221716, 0,  25, 0
221749, 0,  23, 0
221780, 0,  23, 0
221812, 0,  23, 0
221845, 0,  22, 0
221877, 0,  27, 0
221910, 0,  25, 0
221941, 0,  24, 0
221973, 0,  24, 0
222006, 0,  19, 0
222038, 0,  20, 0
222069, 0,  25, 0
222102, 0,  27, 0
222134, 0,  24, 0
222167, 0,  23, 0
222198, 0,  19, 0
222230, 0,  27, 0
222263, 0,  19, 0
222295, 0,  24, 0
222326, 0,  23, 0
222359, 0,  22, 0
222391, 0,  27, 0
222424, 0,  27, 0
222455, 0,  24, 0
222487, 0,  18, 0
222520, 0,  23, 0
222552, 0,  15, 0
222583, 0,  23, 0
222616, 0,  22, 0
222648, 0,  22, 0
222681, 0,  18, 0
222712, 0,  18, 0
222744, 0,  19, 0
222777, 0,  18, 0
222809, 0,  22, 0
222840, 0,  22, 0
222873, 0,  18, 0
222905, 0,  23, 0
222938, 0,  23, 0
222969, 0,  21, 0
223001, 0,  19, 0
223034, 0,  25, 0
223066, 0,  24, 0
223097, 0,  23, 0
223130, 0,  18, 0
223162, 0,  22, 0
223195, 0,  25, 0
223226, 0,  24, 0
223258, 0,  18, 0
223291, 0,  18, 0
223323, 0,  22, 0
223354, 0,  25, 0
223387, 0,  22, 0
223419, 0,  18, 0
223452, 0,  19, 0
223483, 0,  25, 0
223515, 0,  22, 0
223548, 0,  18, 0
223580, 0,  19, 0
223611, 0,  24, 0
223644, 0,  22, 0
223676, 0,  15, 0
223709, 0,  15, 0
223740, 0,  20, 0
223772, 0,  20, 0
223805, 0,  11, 0
223837, 0,  12, 0
223869, 0,  17, 0
223901, 0,  18, 0
223933, 0,  11, 0
223966, 0,  12, 0
223997, 0,  18, 0
224029, 0,  16, 0
224062, 0,  11, 0
224094, 0,  12, 0
224126, 0,  19, 0
224158, 0,  16, 0
224190, 0,  11, 0
224223, 0,  12, 0
224254, 0,  19, 0
224286, 0,  17, 0
224319, 0,  12, 0
224351, 0,  17, 0
224384, 0,  16, 0
224415, 0,  15, 0
224447, 0,  15, 0
224480, 0,  16, 0
224512, 0,  15, 0
224543, 0,  16, 0
224576, 0,  19, 0
224608, 0,  17, 0
224641, 0,  16, 0
224672, 0,  18, 0
224704, 0,  16, 0
224737, 0,  12, 0
224769, 0,  15, 0
224800, 0,  12, 0
224833, 0,  16, 0
224865, 0,  15, 0
224898, 0,  12, 0
224929, 0,  14, 0
224961, 0,  16, 0
224994, 0,  12, 0
225026, 0,  18, 0
225057, 0,  16, 0
225090, 0,  12, 0
225122, 0,  20, 0
225155, 0,  15, 0
225186, 0,  16, 0
225218, 0,  16, 0
225251, 0,  8,  0
225283, 0,  10, 0
225314, 0,  12, 0
225346, 0,  12, 0
225378, 0,  12, 0
225410, 0,  14, 0
225441, 0,  14, 0
225473, 0,  8,  0
225505, 0,  14, 0
225538, 0,  12, 0
225569, 0,  10, 0
225601, 0,  12, 0
225633, 0,  14, 0
225665, 0,  8,  0
225696, 0,  10, 0
225728, 0,  12, 0
225761, 0,  12, 0
225793, 0,  8,  0
225824, 0,  9,  0
225856, 0,  10, 0
225888, 0,  12, 0
225920, 0,  11, 0
225951, 0,  14, 0
225984, 0,  12, 0
226016, 0,  12, 0
226048, 0,  12, 0
226079, 0,  14, 0
226111, 0,  8,  0
226143, 0,  12, 0
226174, 0,  12, 0
226206, 0,  11, 0
226239, 0,  8,  0
226271, 0,  13, 0
226302, 0,  14, 0
226334, 0,  8,  0
226366, 0,  10, 0
226398, 0,  14, 0
226429, 0,  14, 0
226462, 0,  12, 0
226494, 0,  12, 0
226526, 0,  14, 0
226557, 0,  14, 0
226589, 0,  10, 0
226621, 0,  12, 0
226654, 0,  14, 0
226685, 0,  15, 0
226717, 0,  21, 0
226749, 0,  9,  0
226781, 0,  13, 0
226812, 0,  14, 0
226844, 0,  10, 0
226876, 0,  12, 0
226909, 0,  14, 0
226940, 0,  10, 0
226972, 0,  10, 0
227004, 0,  11, 0
227036, 0,  8,  0
227067, 0,  13, 0
227099, 0,  8,  0
227131, 0,  8,  0
227163, 0,  12, 0
227194, 0,  14, 0
227227, 0,  13, 0
227259, 0,  8,  0
227291, 0,  8,  0
227322, 0,  12, 0
227354, 0,  14, 0
227386, 0,  8,  0
227418, 0,  12, 0
227449, 0,  12, 0
227481, 0,  8,  0
227513, 0,  12, 0
227545, 0,  12, 0
227576, 0,  8,  0
227609, 0,  13, 0
227641, 0,  14, 0
227673, 0,  13, 0
227704, 0,  14, 0
227736, 0,  13, 0
227768, 0,  14, 0
227801, 0,  12, 0
227832, 0,  14, 0
227864, 0,  13, 0
227896, 0,  14, 0
227929, 0,  13, 0
227960, 0,  9,  0
227992, 0,  12, 0
228024, 0,  14, 0
228056, 0,  13, 0
228087, 0,  11, 0
228119, 0,  12, 0
228152, 0,  11, 0
228184, 0,  8,  0
228214, 0,  14, 0
228246, 0,  8,  0
228279, 0,  12, 0
228311, 0,  8,  0
228342, 0,  12, 0
228374, 0,  14, 0
228406, 0,  14, 0
228438, 0,  10, 0
228469, 0,  11, 0
228502, 0,  12, 0
228534, 0,  14, 0
228566, 0,  14, 0
228597, 0,  10, 0
228629, 0,  12, 0
228661, 0,  14, 0
228694, 0,  14, 0
228725, 0,  13, 0
228757, 0,  8,  0
228789, 0,  11, 0
228820, 0,  12, 0
228853, 0,  14, 0
228885, 0,  15, 0
228917, 0,  12, 0
228948, 0,  14, 0
228980, 0,  12, 0
229012, 0,  8,  0
229045, 0,  16, 0
229076, 0,  12, 0
229108, 0,  14, 0
229140, 0,  14, 0
229173, 0,  13, 0
229204, 0,  8,  0
229236, 0,  12, 0
229268, 0,  12, 0
229300, 0,  14, 0
229331, 0,  15, 0
229363, 0,  6,  0
229395, 0,  9,  0
229427, 0,  12, 0
229459, 0,  8,  0
229490, 0,  14, 0
229523, 0,  10, 0
229555, 0,  14, 0
229586, 0,  12, 0
229618, 0,  12, 0
229651, 0,  14, 0
229683, 0,  14, 0
229714, 0,  8,  0
229746, 0,  15, 0
229778, 0,  13, 0
229810, 0,  14, 0
229841, 0,  11, 0
229873, 0,  12, 0
229905, 0,  14, 0
229937, 0,  15, 0
229968, 0,  14, 0
230000, 0,  8,  0
230032, 0,  12, 0
230064, 0,  8,  0
230095, 0,  11, 0
230128, 0,  12, 0
230160, 0,  13, 0
230192, 0,  14, 0
230223, 0,  11, 0
230255, 0,  16, 0
230288, 0,  14, 0
230320, 0,  14, 0
230351, 0,  12, 0
230383, 0,  8,  0
230415, 0,  8,  0
230447, 0,  14, 0
230478, 0,  12, 0
230510, 0,  14, 0
230543, 0,  8,  0
230575, 0,  11, 0
230606, 0,  12, 0
230638, 0,  14, 0
230671, 0,  8,  0
230703, 0,  12, 0
230734, 0,  12, 0
230766, 0,  14, 0
230798, 0,  14, 0
230830, 0,  12, 0
230862, 0,  12, 0
230894, 0,  8,  0
230926, 0,  14, 0
230958, 0,  14, 0
230989, 0,  15, 0
231022, 0,  8,  0
231053, 0,  12, 0
231085, 0,  8,  0
231116, 0,  14, 0
231149, 0,  12, 0
231181, 0,  12, 0
231213, 0,  13, 0
231244, 0,  8,  0
231277, 0,  14, 0
231309, 0,  12, 0
231341, 0,  8,  0
231372, 0,  12, 0
231404, 0,  8,  0
231436, 0,  14, 0
231468, 0,  13, 0
231499, 0,  8,  0
231531, 0,  14, 0
231563, 0,  14, 0
231595, 0,  16, 0
231626, 0,  12, 0
231658, 0,  8,  0
231690, 0,  12, 0
231723, 0,  13, 0
231753, 0,  8,  0
231786, 0,  12, 0
231818, 0,  13, 0
231849, 0,  12, 0
231881, 0,  8,  0
231913, 0,  14, 0
231945, 0,  14, 0
231976, 0,  12, 0
232008, 0,  14, 0
232040, 0,  12, 0
232073, 0,  14, 0
232104, 0,  10, 0
232136, 0,  8,  0
232168, 0,  12, 0
232200, 0,  12, 0
232231, 0,  12, 0
232263, 0,  14, 0
232295, 0,  11, 0
232328, 0,  11, 0
232359, 0,  12, 0
232391, 0,  12, 0
232423, 0,  12, 0
232455, 0,  8,  0
232486, 0,  12, 0
232518, 0,  13, 0
232551, 0,  14, 0
232583, 0,  12, 0
232614, 0,  14, 0
232646, 0,  8,  0
232678, 0,  15, 0
232710, 0,  13, 0
232742, 0,  15, 0
232774, 0,  10, 0
232806, 0,  8,  0
232838, 0,  14, 0
232869, 0,  15, 0
232901, 0,  13, 0
232933, 0,  10, 0
232966, 0,  14, 0
232997, 0,  8,  0
233029, 0,  14, 0
233061, 0,  15, 0
233093, 0,  13, 0
233124, 0,  12, 0
233157, 0,  12, 0
233189, 0,  8,  0
233221, 0,  11, 0
233252, 0,  9,  0
233284, 0,  12, 0
233316, 0,  13, 0
233348, 0,  12, 0
233380, 0,  12, 0
233412, 0,  8,  0
233444, 0,  9,  0
233476, 0,  11, 0
233507, 0,  11, 0
233539, 0,  15, 0
233572, 0,  12, 0
233604, 0,  12, 0
233635, 0,  14, 0
233667, 0,  14, 0
233699, 0,  14, 0
233731, 0,  11, 0
233762, 0,  12, 0
233794, 0,  15, 0
233827, 0,  12, 0
233859, 0,  14, 0
233890, 0,  12, 0
233922, 0,  14, 0
233954, 0,  8,  0
233986, 0,  14, 0
234017, 0,  9,  0
234049, 0,  15, 0
234081, 0,  13, 0
234114, 0,  14, 0
234145, 0,  12, 0
234177, 0,  10, 0
234209, 0,  8,  0
234241, 0,  11, 0
234272, 0,  14, 0
234304, 0,  13, 0
234337, 0,  12, 0
234369, 0,  12, 0
234400, 0,  13, 0
234432, 0,  10, 0
234464, 0,  14, 0
234496, 0,  14, 0
234527, 0,  8,  0
234559, 0,  12, 0
234592, 0,  14, 0
234624, 0,  12, 0
234655, 0,  11, 0
234687, 0,  12, 0
234719, 0,  12, 0
234750, 0,  15, 0
234782, 0,  12, 0
234815, 0,  12, 0
234847, 0,  12, 0
234878, 0,  14, 0
234911, 0,  12, 0
234943, 0,  15, 0
234975, 0,  14, 0
235006, 0,  10, 0
235038, 0,  12, 0
235070, 0,  12, 0
235102, 0,  12, 0
235134, 0,  10, 0
235166, 0,  8,  0
235198, 0,  8,  0
235230, 0,  14, 0
235261, 0,  14, 0
235293, 0,  14, 0
235325, 0,  12, 0
235357, 0,  11, 0
235392, 0,  12, 0
235423, 0,  14, 0
235455, 0,  12, 0
235487, 0,  14, 0
235518, 0,  14, 0
End to end took: 4719
236553, 0,  14, 0
236604, 0,  8,  0
236634, 128,    12, 0
236665, 128,    14, 0
236696, 128,    12, 0
236728, 128,    10, 0
