millis(), steeringRef, steering sensor, acceleration
2116421,    255,    258,    0
2116452,    255,    256,    0
2116484,    255,    258,    0
2116515,    255,    251,    0
2116545,    255,    258,    0
2116576,    243,    255,    0
2116606,    243,    255,    0
2116639,    243,    252,    0
2116669,    0,  251,    0
2116701,    0,  258,    0
2116732,    0,  255,    0
2116762,    0,  256,    0
2116794,    0,  258,    0
2116825,    0,  251,    0
2116855,    0,  249,    0
2116886,    0,  223,    0
2116917,    0,  182,    0
2116950,    0,  158,    0
2116981,    0,  134,    0
2117011,    0,  107,    0
2117042,    0,  93, 0
2117074,    0,  78, 0
2117104,    0,  68, 0
2117136,    0,  59, 0
2117167,    0,  65, 0
2117197,    0,  63, 0
2117229,    0,  59, 0
2117260,    0,  62, 0
2117291,    0,  62, 0
2117322,    0,  66, 0
2117353,    0,  71, 0
2117383,    213,    64, 0
2117414,    213,    67, 0
2117446,    213,    65, 0
2117477,    255,    68, 0
2117508,    255,    71, 0
2117539,    255,    100,    0
2117570,    255,    133,    0
2117601,    255,    168,    0
2117630,    255,    204,    0
2117662,    255,    213,    0
2117693,    255,    240,    0
2117725,    255,    255,    0
2117756,    255,    244,    0
2117786,    255,    233,    0
2117817,    255,    233,    0
2117849,    255,    239,    0
2117880,    255,    238,    0
2117911,    255,    239,    0
2117941,    255,    233,    0
2117972,    255,    245,    0
2118005,    121,    238,    0
2118035,    121,    248,    0
2118066,    121,    248,    0
2118097,    128,    238,    0
2118129,    128,    238,    0
2118159,    128,    248,    0
2118190,    128,    254,    0
2118221,    128,    255,    0
2118252,    128,    232,    0
2118284,    128,    225,    0
2118315,    128,    206,    0
2118346,    128,    191,    0
2118377,    128,    165,    0
2118408,    128,    152,    0
2118439,    128,    128,    0
2118469,    128,    117,    0
2118500,    128,    104,    0
2118531,    128,    108,    0
2118563,    128,    105,    0
2118593,    128,    100,    0
2118625,    128,    103,    0
2118654,    128,    103,    0
2118687,    128,    106,    0
2118717,    128,    103,    0
2118748,    128,    105,    0
2118779,    128,    106,    0
2118810,    128,    100,    0
2118841,    128,    108,    0
2118872,    128,    99, 0
2118903,    128,    100,    0
2118935,    128,    99, 0
2118965,    128,    100,    0
2118998,    128,    99, 0
2119028,    128,    102,    0
2119060,    128,    100,    0
2119090,    128,    99, 0
2119122,    128,    108,    0
2119153,    128,    100,    0
2119184,    128,    99, 0
2119215,    128,    99, 0
2119245,    128,    109,    0
2119277,    128,    99, 0
2119308,    128,    107,    0
2119339,    128,    102,    0
2119369,    128,    100,    0
2119400,    128,    109,    0
2119432,    128,    109,    0
2119462,    128,    105,    0
2119494,    128,    100,    0
2119524,    128,    108,    0
2119555,    128,    100,    0
2119586,    128,    107,    0
2119617,    128,    109,    0
2119649,    128,    100,    0
2119680,    128,    107,    0
2119710,    128,    109,    0
2119742,    128,    99, 0
2119773,    128,    100,    0
2119803,    128,    109,    0
2119835,    128,    107,    0
2119865,    128,    106,    0
2119897,    128,    109,    0
2119927,    128,    107,    0
2119959,    128,    100,    0
