millis(), steeringRef, steering sensor, acceleration
983464, 128,    136,    0
983494, 128,    141,    0
983526, 128,    140,    0
983557, 128,    136,    0
983588, 128,    132,    0
983619, 128,    139,    0
983649, 128,    136,    0
983681, 128,    136,    0
983711, 128,    134,    0
983743, 128,    136,    0
983774, 128,    141,    0
983804, 128,    136,    0
983836, 128,    136,    0
983866, 128,    140,    0
983898, 128,    137,    0
983928, 128,    137,    0
983959, 128,    136,    0
983990, 128,    136,    0
984022, 128,    139,    0
984053, 128,    136,    0
984083, 128,    136,    0
984115, 128,    141,    0
984145, 128,    136,    0
984176, 128,    136,    0
984207, 128,    136,    0
984238, 128,    139,    0
984270, 128,    140,    0
984300, 128,    132,    0
984332, 128,    136,    0
984361, 128,    139,    0
984393, 128,    139,    0
984424, 128,    136,    0
984455, 128,    136,    0
984487, 128,    136,    0
984517, 128,    140,    0
984549, 128,    140,    0
984580, 128,    136,    0
984611, 128,    134,    0
984642, 128,    133,    0
984672, 128,    134,    0
984704, 128,    141,    0
984734, 128,    136,    0
984766, 128,    139,    0
984797, 128,    136,    0
984828, 128,    134,    0
984859, 128,    133,    0
984889, 128,    141,    0
984921, 128,    136,    0
984951, 128,    136,    0
984982, 128,    136,    0
985013, 128,    136,    0
985044, 128,    136,    0
985077, 128,    134,    0
985107, 128,    134,    0
985139, 128,    136,    0
985170, 128,    141,    0
985200, 128,    132,    0
985231, 128,    136,    0
985262, 128,    136,    0
985294, 128,    141,    0
985324, 128,    133,    0
985356, 128,    136,    0
985387, 128,    140,    0
985418, 128,    134,    0
985449, 128,    134,    0
985479, 128,    134,    0
985511, 128,    141,    0
985541, 128,    132,    0
985573, 128,    139,    0
985604, 128,    134,    0
985635, 128,    141,    0
985666, 128,    132,    0
985696, 128,    136,    0
985775, 128,    136,    0
985806, 128,    141,    0
985836, 128,    136,    0
985868, 128,    136,    0
985899, 128,    134,    0
985930, 128,    132,    0
985960, 128,    136,    0
985991, 128,    136,    0
986022, 128,    136,    0
986053, 128,    141,    0
986085, 128,    136,    0
986115, 128,    136,    0
986147, 128,    141,    0
986177, 128,    141,    0
986208, 128,    136,    0
986240, 128,    132,    0
986271, 128,    133,    0
986302, 128,    139,    0
986332, 128,    141,    0
986363, 128,    136,    0
986394, 128,    136,    0
986426, 128,    136,    0
986457, 128,    136,    0
986488, 128,    133,    0
986518, 128,    139,    0
986549, 128,    141,    0
986582, 128,    139,    0
986612, 128,    132,    0
986644, 128,    136,    0
986674, 128,    136,    0
986706, 128,    136,    0
986736, 128,    136,    0
986767, 128,    141,    0
986799, 128,    136,    0
986830, 128,    139,    0
986861, 128,    133,    0
986891, 128,    141,    0
986923, 128,    136,    0
986954, 128,    136,    0
986985, 128,    139,    0
987016, 128,    141,    0
987046, 128,    141,    0
987077, 128,    136,    0
987108, 128,    141,    0
987140, 128,    139,    0
987171, 128,    141,    0
987202, 128,    134,    0
987232, 128,    136,    0
987262, 128,    141,    0
987295, 128,    137,    0
987326, 128,    136,    0
987357, 128,    136,    0
987387, 128,    136,    0
987418, 128,    132,    0
987449, 128,    137,    0
987481, 128,    136,    0
987512, 128,    140,    0
987544, 128,    136,    0
987575, 128,    134,    0
987604, 128,    132,    0
987636, 128,    141,    0
987667, 128,    139,    0
987699, 128,    141,    0
987730, 128,    136,    0
987761, 128,    132,    0
987791, 128,    140,    0
987822, 128,    136,    0
987854, 128,    139,    0
987885, 128,    141,    0
987916, 128,    136,    0
987945, 128,    136,    0
987977, 128,    139,    0
988008, 128,    136,    0
988040, 128,    133,    0
988071, 128,    134,    0
988101, 128,    136,    0
988132, 128,    136,    0
988164, 128,    134,    0
988195, 128,    141,    0
988226, 128,    141,    0
988257, 128,    139,    0
988286, 128,    136,    0
988319, 128,    132,    0
988349, 128,    136,    0
988381, 128,    136,    0
988411, 128,    136,    0
988442, 128,    134,    0
988474, 128,    136,    0
988504, 128,    137,    0
988536, 128,    136,    0
988567, 128,    140,    0
988597, 128,    141,    0
988630, 128,    139,    0
988660, 128,    141,    0
988692, 128,    140,    0
988722, 128,    136,    0
988754, 128,    136,    0
988784, 128,    136,    0
988816, 128,    134,    0
988846, 128,    136,    0
988878, 128,    141,    0
988908, 128,    136,    0
988940, 128,    136,    0
988971, 128,    136,    0
989001, 128,    134,    0
989033, 128,    134,    0
989063, 128,    136,    0
989095, 128,    134,    0
989125, 128,    140,    0
989157, 128,    134,    0
989187, 128,    141,    0
989219, 128,    136,    0
Benchmark has begun (0 to 128)
989284, 0,  139,    0
989315, 0,  136,    0
989347, 0,  126,    0
989378, 0,  103,    0
989411, 0,  84, 0
989443, 0,  47, 0
989475, 0,  26, 0
989505, 0,  -4, 0
989536, 0,  -13,    0
989566, 0,  -15,    0
989598, 0,  -23,    0
989630, 0,  -23,    0
989660, 0,  -23,    0
989691, 0,  -20,    0
989723, 0,  -15,    0
989753, 0,  -15,    0
989785, 0,  -15,    0
989816, 0,  -14,    0
989846, 0,  -17,    0
989878, 0,  -19,    0
989910, 0,  -15,    0
989940, 0,  -17,    0
989972, 0,  -12,    0
990003, 128,    -12,    0
990035, 128,    -15,    0
990068, 128,    -15,    0
990101, 128,    -14,    0
990133, 128,    -14,    0
990166, 128,    -14,    0
990198, 128,    -11,    0
990231, 128,    -8, 0
990263, 128,    -6, 0
990295, 128,    -13,    0
990329, 128,    15, 0
990361, 128,    45, 0
990392, 128,    63, 0
990424, 128,    90, 0
990455, 128,    107,    0
990488, 128,    119,    0
End to end took: 506
990551, 128,    124,    0
990583, 128,    126,    0
990614, 128,    134,    0
990645, 128,    128,    0
990676, 128,    124,    0
990706, 128,    126,    0
990738, 128,    124,    0
990768, 128,    124,    0
990800, 128,    135,    0
990830, 128,    126,    0
990861, 128,    128,    0
990892, 128,    128,    0
990923, 128,    124,    0
990955, 128,    127,    0
990985, 128,    124,    0
991017, 128,    134,    0
991048, 128,    126,    0
991078, 128,    124,    0
991110, 128,    135,    0
991141, 128,    133,    0
991172, 128,    135,    0
991202, 128,    130,    0
991233, 128,    128,    0
991264, 128,    135,    0
991295, 128,    124,    0
991327, 128,    128,    0
991357, 128,    129,    0
991389, 128,    124,    0
991419, 128,    127,    0
991450, 128,    128,    0
991482, 128,    128,    0
991512, 128,    126,    0
991544, 128,    126,    0
991574, 128,    134,    0
991606, 128,    126,    0
991637, 128,    135,    0
991667, 128,    133,    0
991699, 128,    135,    0
991729, 128,    130,    0
991761, 128,    126,    0
991791, 128,    124,    0
991822, 128,    129,    0
991854, 128,    124,    0
991884, 128,    127,    0
991916, 128,    129,    0
991946, 128,    126,    0
991977, 128,    132,    0
992008, 128,    124,    0
992039, 128,    126,    0
992071, 128,    124,    0
992101, 128,    128,    0
992133, 128,    132,    0
992164, 128,    128,    0
992194, 128,    130,    0
992226, 128,    124,    0
992256, 128,    124,    0
992288, 128,    129,    0
992319, 128,    132,    0
992350, 128,    127,    0
992381, 128,    129,    0
992412, 128,    134,    0
992442, 128,    135,    0
992474, 128,    126,    0
992504, 128,    128,    0
992536, 128,    124,    0
992567, 128,    124,    0
992596, 128,    124,    0
992629, 128,    127,    0
992659, 128,    128,    0
992691, 128,    126,    0
992722, 128,    135,    0
992753, 128,    127,    0
992784, 128,    124,    0
992814, 128,    128,    0
992845, 128,    135,    0
992877, 128,    128,    0
992907, 128,    125,    0
992937, 128,    126,    0
992969, 128,    126,    0
993001, 128,    135,    0
993031, 128,    128,    0
993063, 128,    124,    0
993094, 128,    128,    0
993124, 128,    134,    0
993155, 128,    135,    0
993186, 128,    133,    0
993218, 128,    128,    0
993290, 128,    126,    0
993320, 128,    134,    0
993352, 128,    135,    0
993383, 128,    124,    0
993413, 128,    128,    0
993445, 128,    128,    0
993476, 128,    128,    0
993506, 128,    124,    0
993538, 128,    134,    0
993569, 128,    132,    0
993599, 128,    125,    0
993630, 128,    134,    0
993661, 128,    133,    0
993693, 128,    126,    0
993723, 128,    127,    0
993754, 128,    129,    0
993785, 128,    126,    0
993817, 128,    126,    0
993847, 128,    128,    0
993878, 128,    135,    0
993909, 128,    128,    0
993940, 128,    128,    0
993972, 128,    127,    0
994003, 128,    133,    0
994034, 128,    126,    0
994065, 128,    135,    0
994096, 128,    130,    0
994127, 128,    126,    0
994157, 128,    125,    0
994189, 128,    130,    0
994220, 128,    128,    0
994250, 128,    133,    0
994282, 128,    124,    0
994313, 128,    124,    0
994343, 128,    128,    0
994374, 128,    124,    0
994406, 128,    128,    0
994436, 128,    135,    0
994468, 128,    125,    0
994499, 128,    130,    0
994530, 128,    126,    0
994561, 128,    127,    0
994591, 128,    128,    0
994622, 128,    128,    0
994653, 128,    135,    0
994684, 128,    126,    0
994715, 128,    126,    0
994747, 128,    130,    0
994778, 128,    134,    0
994809, 128,    126,    0
994839, 128,    128,    0
994870, 128,    135,    0
994902, 128,    134,    0
994934, 128,    125,    0
994965, 128,    135,    0
994995, 128,    135,    0
995027, 128,    132,    0
995058, 128,    126,    0
995089, 128,    126,    0
995120, 128,    125,    0
995151, 128,    134,    0
995182, 128,    128,    0
995212, 128,    124,    0
995243, 128,    124,    0
995275, 128,    128,    0
995306, 128,    126,    0
995337, 128,    125,    0
995368, 128,    130,    0
995399, 128,    124,    0
995429, 128,    135,    0
995460, 128,    126,    0
995492, 128,    135,    0
995523, 128,    130,    0
995554, 128,    124,    0
995584, 128,    124,    0
995616, 128,    129,    0
995647, 128,    124,    0
995678, 128,    126,    0
995709, 128,    126,    0
995740, 128,    124,    0
995770, 128,    128,    0
995802, 128,    135,    0
995833, 128,    128,    0
995864, 128,    133,    0
995895, 128,    127,    0
995924, 128,    124,    0
995957, 128,    128,    0
995988, 128,    124,    0
996018, 128,    126,    0
996050, 128,    126,    0
996081, 128,    127,    0
996111, 128,    126,    0
996142, 128,    124,    0
996174, 128,    134,    0
996205, 128,    133,    0
996236, 128,    127,    0
996267, 128,    134,    0
996298, 128,    124,    0
996329, 128,    125,    0
996360, 128,    128,    0
996391, 128,    126,    0
996422, 128,    127,    0
996452, 128,    124,    0
996483, 128,    125,    0
996514, 128,    128,    0
996545, 128,    126,    0
Benchmark has begun (255 to 0)
996609, 255,    133,    0
996641, 255,    135,    0
996674, 255,    135,    0
996707, 255,    129,    0
996737, 255,    124,    0
996769, 255,    152,    0
996799, 255,    166,    0
996832, 255,    191,    0
996865, 255,    210,    0
996897, 255,    232,    0
996928, 255,    248,    0
996958, 255,    258,    0
996990, 255,    251,    0
997020, 255,    251,    0
997051, 255,    258,    0
997082, 255,    255,    0
997113, 255,    258,    0
997144, 255,    251,    0
997175, 255,    255,    0
997206, 255,    251,    0
997237, 255,    251,    0
997269, 255,    255,    0
997300, 255,    258,    0
997331, 255,    256,    0
997362, 255,    255,    0
997393, 255,    251,    0
997424, 0,  251,    0
997456, 0,  258,    0
997487, 0,  251,    0
997521, 0,  251,    0
997552, 0,  258,    0
997584, 0,  251,    0
997615, 0,  255,    0
997646, 0,  258,    0
997677, 0,  230,    0
997709, 0,  192,    0
997740, 0,  159,    0
997771, 0,  128,    0
997804, 0,  107,    0
997836, 0,  87, 0
997868, 0,  64, 0
997901, 0,  53, 0
997933, 0,  55, 0
997964, 0,  48, 0
997997, 0,  48, 0
998029, 0,  52, 0
998062, 0,  49, 0
998093, 0,  49, 0
998125, 0,  50, 0
998158, 0,  52, 0
998190, 0,  49, 0
998222, 0,  49, 0
998254, 0,  52, 0
998286, 0,  52, 0
998319, 0,  49, 0
998350, 0,  52, 0
998382, 0,  52, 0
998415, 0,  53, 0
998447, 0,  52, 0
998479, 0,  52, 0
998511, 0,  53, 0
998543, 0,  54, 0
998576, 0,  52, 0
998607, 0,  52, 0
998639, 0,  54, 0
998672, 0,  55, 0
998704, 0,  52, 0
998736, 0,  53, 0
998768, 0,  54, 0
998800, 0,  56, 0
998833, 0,  52, 0
998864, 0,  53, 0
998896, 0,  54, 0
998929, 0,  56, 0
998961, 0,  52, 0
998993, 0,  54, 0
999025, 0,  55, 0
999057, 0,  56, 0
999090, 0,  53, 0
999121, 0,  54, 0
999153, 0,  56, 0
999186, 0,  58, 0
999218, 0,  54, 0
999250, 0,  55, 0
999282, 0,  56, 0
999314, 0,  52, 0
999347, 0,  54, 0
999378, 0,  55, 0
999410, 0,  56, 0
999443, 0,  51, 0
999475, 0,  53, 0
999507, 0,  54, 0
999539, 0,  54, 0
999571, 0,  44, 0
999604, 0,  48, 0
999635, 0,  47, 0
999667, 0,  46, 0
999700, 0,  40, 0
999732, 0,  45, 0
999764, 0,  47, 0
999796, 0,  44, 0
999828, 0,  40, 0
999861, 0,  45, 0
999892, 0,  44, 0
999924, 0,  44, 0
999957, 0,  39, 0
999989, 0,  42, 0
1000022,    0,  41, 0
1000053,    0,  37, 0
1000086,    0,  36, 0
1000118,    0,  35, 0
1000150,    0,  35, 0
1000182,    0,  28, 0
1000214,    0,  34, 0
1000247,    0,  30, 0
1000279,    0,  30, 0
1000311,    0,  26, 0
1000343,    0,  20, 0
1000376,    0,  26, 0
1000408,    0,  26, 0
1000440,    0,  23, 0
1000472,    0,  28, 0
1000505,    0,  25, 0
1000537,    0,  20, 0
1000568,    0,  26, 0
1000601,    0,  20, 0
1000633,    0,  20, 0
1000666,    0,  24, 0
1000697,    0,  21, 0
1000730,    0,  20, 0
1000762,    0,  21, 0
1000795,    0,  17, 0
1000826,    0,  22, 0
1000859,    0,  20, 0
1000891,    0,  21, 0
1000923,    0,  22, 0
1000955,    0,  21, 0
1000987,    0,  16, 0
1001020,    0,  22, 0
1001052,    0,  17, 0
1001084,    0,  22, 0
1001116,    0,  18, 0
1001149,    0,  17, 0
1001181,    0,  19, 0
1001213,    0,  15, 0
End to end took: 3824
1001299,    0,  10, 0
1001331,    128,    10, 0
1001362,    128,    10, 0
1001392,    128,    10, 0
1001424,    128,    10, 0
1001454,    128,    8,  0
1001486,    128,    16, 0
1001516,    128,    19, 0
1001547,    128,    29, 0
1001578,    128,    50, 0
1001609,    128,    73, 0
1001641,    128,    99, 0
1001671,    128,    121,    0
1001702,    128,    137,    0
1001734,    128,    149,    0
1001764,    128,    166,    0
1001796,    128,    166,    0
1001827,    128,    163,    0
1001858,    128,    162,    0
1001888,    128,    162,    0
1001919,    128,    170,    0
1001950,    128,    163,    0
1001982,    128,    163,    0
1002013,    128,    162,    0
1002044,    128,    162,    0
1002074,    128,    162,    0
1002105,    128,    161,    0
1002136,    128,    166,    0
1002168,    128,    162,    0
1002199,    128,    166,    0
1002229,    128,    162,    0
1002260,    128,    162,    0
1002292,    128,    162,    0
1002323,    128,    165,    0
1002354,    128,    168,    0
1002384,    128,    168,    0
1002416,    128,    166,    0
1002446,    128,    161,    0
1002477,    128,    163,    0
1002509,    128,    162,    0
1002539,    128,    166,    0
1002571,    128,    163,    0
1002601,    128,    162,    0
1002633,    128,    168,    0
1002663,    128,    161,    0
1002694,    128,    162,    0
1002725,    128,    165,    0
1002756,    128,    166,    0
1002788,    128,    170,    0
1002819,    128,    161,    0
1002850,    128,    165,    0
1002881,    128,    162,    0
1002911,    128,    167,    0
1002942,    128,    160,    0
1002973,    128,    161,    0
1003005,    128,    160,    0
1003035,    128,    161,    0
1003067,    128,    162,    0
1003098,    128,    156,    0
1003129,    128,    156,    0
1003160,    128,    156,    0
1003190,    128,    156,    0
1003220,    128,    162,    0
1003252,    128,    153,    0
1003284,    128,    157,    0
1003315,    128,    154,    0
1003345,    128,    150,    0
1003376,    128,    160,    0
1003407,    128,    149,    0
1003438,    128,    155,    0
1003469,    128,    149,    0
1003501,    128,    160,    0
1003532,    128,    153,    0
1003563,    128,    154,    0
1003593,    128,    153,    0
1003624,    128,    150,    0
1003656,    128,    153,    0
1003686,    128,    152,    0
1003718,    128,    149,    0
1003748,    128,    153,    0
1003780,    128,    149,    0
1003811,    128,    147,    0
1003842,    128,    149,    0
1003872,    128,    149,    0
1003902,    128,    145,    0
1003934,    128,    154,    0
1003965,    128,    145,    0
1003997,    128,    145,    0
1004027,    128,    145,    0
1004059,    128,    144,    0
1004089,    128,    152,    0
1004120,    128,    144,    0
1004151,    128,    147,    0
1004182,    128,    148,    0
1004214,    128,    145,    0
1004244,    128,    151,    0
1004277,    128,    147,    0
1004307,    128,    144,    0
1004338,    128,    145,    0
1004369,    128,    143,    0
1004400,    128,    145,    0
1004432,    128,    145,    0
1004462,    128,    154,    0
1004494,    128,    145,    0
1004524,    128,    147,    0
1004555,    128,    153,    0
1004587,    128,    151,    0
1004617,    128,    144,    0
1004649,    128,    152,    0
1004679,    128,    137,    0
1004711,    128,    138,    0
1004742,    128,    136,    0
1004773,    128,    133,    0
1004803,    128,    139,    0
1004834,    128,    140,    0
1004865,    128,    134,    0
1004897,    128,    130,    0
1004926,    128,    130,    0
1004958,    128,    130,    0
1004989,    128,    139,    0
1005021,    128,    130,    0
1005052,    128,    131,    0
1005083,    128,    130,    0
1005113,    128,    132,    0
1005144,    128,    131,    0
1005175,    128,    131,    0
1005207,    128,    130,    0
1005238,    128,    139,    0
1005270,    128,    131,    0
1005300,    128,    130,    0
1005332,    128,    130,    0
1005363,    128,    131,    0
1005394,    128,    131,    0
1005424,    128,    139,    0
1005455,    128,    131,    0
1005486,    128,    130,    0
1005518,    128,    131,    0
1005548,    128,    134,    0
1005579,    128,    131,    0
1005609,    128,    139,    0
1005642,    128,    135,    0
1005673,    128,    131,    0
Benchmark has begun (0 to 255)
1005737,    0,  139,    0
1005768,    0,  133,    0
1005799,    0,  133,    0
1005830,    0,  131,    0
1005862,    0,  115,    0
1005893,    0,  92, 0
1005925,    0,  68, 0
1005958,    0,  41, 0
1005989,    0,  8,  0
1006019,    0,  -19,    0
1006050,    0,  -15,    0
1006081,    0,  -15,    0
1006112,    0,  -15,    0
1006144,    0,  -15,    0
1006174,    0,  -22,    0
1006205,    0,  -12,    0
1006236,    0,  -16,    0
1006268,    0,  -23,    0
1006298,    0,  -15,    0
1006330,    0,  -15,    0
1006360,    0,  -15,    0
1006392,    0,  -15,    0
1006422,    0,  -17,    0
1006453,    0,  -15,    0
1006484,    0,  -15,    0
1006516,    255,    -23,    0
1006548,    255,    -12,    0
1006578,    255,    -12,    0
1006611,    255,    -22,    0
1006644,    255,    -12,    0
1006676,    255,    -14,    0
1006706,    255,    -14,    0
1006739,    255,    -17,    0
1006771,    255,    -8, 0
1006806,    255,    14, 0
1006837,    255,    64, 0
1006869,    255,    83, 0
1006901,    255,    114,    0
1006934,    255,    147,    0
1006966,    255,    172,    0
1006996,    255,    185,    0
1007029,    255,    188,    0
1007062,    255,    202,    0
1007094,    255,    193,    0
1007124,    255,    193,    0
1007157,    255,    204,    0
1007190,    255,    193,    0
1007222,    255,    204,    0
1007255,    255,    193,    0
1007288,    255,    188,    0
1007318,    255,    188,    0
1007350,    255,    187,    0
1007383,    255,    191,    0
1007416,    255,    204,    0
1007449,    255,    191,    0
1007481,    255,    203,    0
1007514,    255,    191,    0
1007544,    255,    191,    0
1007577,    255,    195,    0
1007609,    255,    187,    0
1007642,    255,    195,    0
1007675,    255,    187,    0
1007708,    255,    191,    0
1007740,    255,    187,    0
1007770,    255,    187,    0
1007803,    255,    191,    0
1007836,    255,    187,    0
1007868,    255,    191,    0
1007901,    255,    195,    0
1007931,    255,    203,    0
1007964,    255,    191,    0
1007996,    255,    203,    0
1008029,    255,    187,    0
1008062,    255,    195,    0
1008095,    255,    187,    0
1008128,    255,    195,    0
1008160,    255,    187,    0
1008190,    255,    187,    0
1008223,    255,    188,    0
1008256,    255,    187,    0
1008288,    255,    188,    0
1008318,    255,    188,    0
1008351,    255,    197,    0
1008384,    255,    188,    0
1008416,    255,    197,    0
1008449,    255,    188,    0
1008482,    255,    192,    0
1008515,    255,    195,    0
1008547,    255,    191,    0
1008577,    255,    191,    0
1008610,    255,    195,    0
1008643,    255,    187,    0
1008675,    255,    204,    0
1008708,    255,    200,    0
1008738,    255,    206,    0
1008771,    255,    216,    0
1008803,    255,    219,    0
1008836,    255,    213,    0
1008869,    255,    219,    0
1008902,    255,    214,    0
1008934,    255,    221,    0
1008964,    255,    221,    0
1008997,    255,    213,    0
1009030,    255,    217,    0
1009062,    255,    213,    0
1009095,    255,    213,    0
1009125,    255,    213,    0
1009158,    255,    227,    0
1009190,    255,    213,    0
1009223,    255,    223,    0
1009256,    255,    220,    0
1009289,    255,    222,    0
1009321,    255,    221,    0
1009351,    255,    230,    0
1009384,    255,    221,    0
1009417,    255,    230,    0
1009449,    255,    219,    0
1009482,    255,    229,    0
1009515,    255,    219,    0
1009545,    255,    220,    0
1009577,    255,    213,    0
1009610,    255,    221,    0
1009643,    255,    213,    0
1009676,    255,    230,    0
1009709,    255,    219,    0
1009741,    255,    214,    0
1009771,    255,    214,    0
1009804,    255,    220,    0
1009837,    255,    213,    0
1009869,    255,    213,    0
1009902,    255,    219,    0
1009932,    255,    219,    0
1009965,    255,    214,    0
1009997,    255,    220,    0
1010030,    255,    213,    0
1010063,    255,    213,    0
1010096,    255,    219,    0
1010128,    255,    214,    0
1010158,    255,    214,    0
1010191,    255,    217,    0
1010224,    255,    213,    0
1010256,    255,    213,    0
1010289,    255,    219,    0
1010319,    255,    220,    0
1010352,    255,    213,    0
1010384,    255,    217,    0
1010417,    255,    219,    0
1010450,    255,    213,    0
1010483,    255,    223,    0
1010515,    255,    214,    0
1010545,    255,    213,    0
1010578,    255,    213,    0
1010611,    255,    219,    0
1010643,    255,    214,    0
1010676,    255,    217,    0
1010709,    255,    213,    0
1010739,    255,    219,    0
1010771,    255,    214,    0
1010804,    255,    213,    0
1010837,    255,    219,    0
1010870,    255,    213,    0
1010903,    255,    219,    0
1010935,    255,    213,    0
1010965,    255,    219,    0
1010998,    255,    214,    0
1011031,    255,    220,    0
1011063,    255,    213,    0
1011096,    255,    213,    0
1011126,    255,    214,    0
1011159,    255,    220,    0
1011191,    255,    219,    0
1011224,    255,    227,    0
1011257,    255,    220,    0
1011290,    255,    219,    0
1011322,    255,    229,    0
1011352,    255,    222,    0
1011385,    255,    229,    0
1011418,    255,    220,    0
1011450,    255,    217,    0
1011483,    255,    222,    0
1011516,    255,    214,    0
1011546,    255,    213,    0
1011578,    255,    213,    0
1011611,    255,    222,    0
1011644,    255,    213,    0
1011677,    255,    221,    0
1011709,    255,    222,    0
1011739,    255,    213,    0
1011772,    255,    219,    0
1011805,    255,    214,    0
1011837,    255,    221,    0
1011870,    255,    219,    0
1011903,    255,    213,    0
1011933,    255,    219,    0
1011965,    255,    223,    0
1011998,    255,    230,    0
1012031,    255,    219,    0
1012064,    255,    222,    0
1012097,    255,    229,    0
1012129,    255,    214,    0
1012159,    255,    213,    0
1012192,    255,    214,    0
1012225,    255,    217,    0
1012257,    255,    219,    0
1012290,    255,    214,    0
1012323,    255,    213,    0
1012353,    255,    214,    0
1012385,    255,    221,    0
1012418,    255,    219,    0
1012451,    255,    222,    0
1012484,    255,    229,    0
1012516,    255,    220,    0
1012546,    255,    229,    0
1012579,    255,    214,    0
1012612,    255,    217,    0
1012644,    255,    223,    0
1012677,    255,    213,    0
1012710,    255,    213,    0
1012740,    255,    213,    0
1012772,    255,    229,    0
1012805,    255,    220,    0
1012838,    255,    219,    0
1012871,    255,    222,    0
1012903,    255,    229,    0
1012933,    255,    222,    0
1012966,    255,    229,    0
1012999,    255,    214,    0
1013031,    255,    213,    0
1013064,    255,    219,    0
1013097,    255,    213,    0
1013127,    255,    220,    0
1013159,    255,    219,    0
1013192,    255,    222,    0
1013225,    255,    227,    0
1013258,    255,    221,    0
1013291,    255,    213,    0
1013323,    255,    217,    0
1013353,    255,    214,    0
1013386,    255,    230,    0
1013419,    255,    220,    0
1013451,    255,    219,    0
1013484,    255,    221,    0
1013517,    255,    223,    0
1013547,    255,    213,    0
1013579,    255,    221,    0
1013612,    255,    219,    0
1013645,    255,    213,    0
1013678,    255,    223,    0
1013710,    255,    229,    0
1013740,    255,    221,    0
1013773,    255,    223,    0
1013806,    255,    213,    0
1013838,    255,    214,    0
1013871,    255,    214,    0
