millis(), steeringRef, steering sensor, acceleration
2392843,    128,    139,    0
2392875,    128,    144,    0
2392906,    128,    137,    0
2392936,    128,    141,    0
2392967,    128,    141,    0
2392999,    128,    136,    0
2393029,    128,    136,    0
2393061,    128,    144,    0
2393091,    128,    141,    0
2393123,    128,    137,    0
2393154,    128,    137,    0
2393184,    128,    144,    0
2393216,    128,    136,    0
2393246,    128,    137,    0
2393277,    128,    137,    0
2393309,    128,    144,    0
2393339,    128,    144,    0
2393371,    128,    137,    0
2393401,    128,    141,    0
2393433,    128,    144,    0
2393464,    128,    136,    0
2393494,    128,    137,    0
2393526,    211,    144,    0
2393558,    211,    136,    0
2393588,    211,    137,    0
2393620,    255,    139,    0
2393650,    255,    141,    0
2393681,    255,    141,    0
2393713,    255,    151,    0
2393743,    255,    170,    0
2393774,    255,    179,    0
2393805,    255,    211,    0
2393837,    255,    220,    0
2393868,    255,    234,    0
2393897,    255,    255,    0
2393929,    255,    251,    0
2393960,    255,    251,    0
2393991,    255,    255,    0
2394023,    255,    250,    0
2394054,    255,    250,    0
2394085,    255,    251,    0
2394115,    255,    256,    0
2394146,    255,    258,    0
2394177,    255,    251,    0
2394209,    255,    251,    0
2394238,    255,    250,    0
2394271,    255,    255,    0
2394301,    255,    250,    0
2394332,    255,    258,    0
2394363,    255,    255,    0
2394395,    255,    256,    0
2394426,    255,    255,    0
2394457,    255,    250,    0
2394488,    255,    256,    0
2394518,    255,    256,    0
2394550,    255,    250,    0
2394580,    255,    255,    0
2394612,    255,    255,    0
2394644,    255,    255,    0
2394675,    255,    255,    0
2394706,    248,    248,    0
2394737,    248,    258,    0
2394767,    248,    256,    0
2394798,    128,    255,    0
2394829,    128,    255,    0
2394860,    128,    250,    0
2394891,    128,    251,    0
2394921,    128,    256,    0
2394954,    128,    250,    0
2394984,    128,    250,    0
2395016,    128,    255,    0
2395046,    128,    250,    0
2395078,    128,    238,    0
2395109,    128,    225,    0
2395139,    128,    213,    0
2395171,    128,    206,    0
2395201,    128,    204,    0
2395232,    128,    174,    0
2395262,    128,    163,    0
2395294,    128,    152,    0
2395325,    128,    145,    0
2395356,    128,    141,    0
2395387,    128,    131,    0
2395419,    128,    131,    0
2395450,    128,    131,    0
2395481,    128,    140,    0
2395511,    128,    133,    0
2395543,    128,    130,    0
2395573,    128,    139,    0
2395606,    128,    141,    0
2395636,    128,    131,    0
2395667,    128,    131,    0
2395698,    128,    132,    0
2395730,    128,    134,    0
2395761,    128,    139,    0
2395792,    128,    134,    0
2395822,    128,    132,    0
2395853,    128,    131,    0
2395884,    128,    131,    0
2395915,    128,    139,    0
2395945,    128,    134,    0
2395978,    128,    131,    0
2396009,    128,    133,    0
2396040,    128,    132,    0
2396070,    128,    130,    0
2396102,    128,    131,    0
2396132,    128,    132,    0
2396163,    128,    131,    0
2396194,    128,    132,    0
2396226,    128,    131,    0
2396257,    128,    131,    0
2396286,    128,    136,    0
2396319,    128,    133,    0
2396349,    128,    134,    0
2396381,    128,    134,    0
2396411,    128,    134,    0
2396442,    128,    133,    0
2396473,    128,    132,    0
2396504,    128,    132,    0
2396536,    128,    131,    0
2396566,    128,    131,    0
2396597,    128,    131,    0
2396630,    128,    130,    0
2396660,    128,    132,    0
2396692,    128,    134,    0
2396722,    128,    136,    0
2396754,    128,    133,    0
2396785,    128,    139,    0
2396816,    128,    141,    0
2396847,    128,    131,    0
2396878,    128,    131,    0
2396909,    128,    134,    0
2396939,    128,    139,    0
2396971,    128,    136,    0
2397001,    128,    131,    0
2397032,    128,    132,    0
2397063,    128,    132,    0
2397094,    128,    134,    0
2397126,    128,    131,    0
2397157,    128,    144,    0
2397188,    128,    134,    0
2397219,    128,    131,    0
2397249,    128,    133,    0
2397281,    128,    133,    0
2397312,    49, 132,    0
2397343,    49, 132,    0
2397373,    49, 126,    0
2397404,    0,  113,    0
2397435,    0,  89, 0
2397467,    0,  70, 0
2397498,    0,  49, 0
2397529,    0,  25, 0
2397560,    0,  3,  0
2397590,    0,  -8, 0
2397621,    0,  -15,    0
2397654,    0,  -15,    0
2397685,    0,  -12,    0
2397716,    0,  -15,    0
2397746,    0,  -15,    0
2397777,    0,  -12,    0
2397808,    0,  -20,    0
2397840,    0,  -14,    0
2397871,    0,  -17,    0
2397902,    0,  -12,    0
2397932,    0,  -12,    0
2397964,    0,  -15,    0
2397993,    0,  -14,    0
2398026,    0,  -17,    0
2398057,    0,  -11,    0
2398088,    0,  -14,    0
2398119,    0,  -20,    0
2398149,    0,  -20,    0
2398180,    0,  -23,    0
2398211,    0,  -12,    0
2398243,    0,  -20,    0
2398274,    0,  -12,    0
2398305,    0,  -17,    0
2398334,    0,  -13,    0
2398366,    0,  -12,    0
2398398,    225,    -13,    0
2398429,    225,    -13,    0
2398460,    255,    -12,    0
2398490,    255,    -13,    0
2398522,    255,    -20,    0
2398552,    255,    -8, 0
2398584,    255,    -8, 0
2398615,    255,    8,  0
2398646,    255,    45, 0
2398678,    255,    76, 0
2398709,    255,    107,    0
2398740,    255,    130,    0
2398770,    255,    155,    0
2398802,    255,    171,    0
2398832,    255,    195,    0
2398863,    255,    193,    0
2398894,    255,    187,    0
2398926,    255,    182,    0
2398957,    255,    193,    0
2398987,    255,    187,    0
2399017,    255,    191,    0
2399049,    255,    187,    0
2399081,    255,    187,    0
2399111,    255,    192,    0
2399142,    255,    187,    0
2399173,    255,    195,    0
2399204,    255,    192,    0
2399236,    255,    187,    0
2399266,    255,    191,    0
2399298,    255,    192,    0
2399328,    255,    187,    0
2399360,    255,    187,    0
2399391,    255,    195,    0
2399422,    255,    192,    0
2399452,    255,    192,    0
2399483,    255,    191,    0
2399515,    255,    192,    0
2399545,    255,    195,    0
2399577,    255,    193,    0
2399608,    255,    190,    0
2399638,    255,    193,    0
2399669,    255,    187,    0
2399700,    255,    187,    0
2399733,    255,    193,    0
2399763,    255,    193,    0
2399795,    255,    204,    0
2399825,    162,    198,    0
2399857,    162,    217,    0
2399888,    162,    215,    0
2399919,    128,    207,    0
2399949,    128,    200,    0
2399981,    128,    200,    0
2400011,    128,    204,    0
2400043,    128,    215,    0
2400073,    128,    206,    0
2400104,    128,    204,    0
2400135,    128,    193,    0
2400167,    128,    177,    0
2400197,    128,    158,    0
2400228,    128,    138,    0
2400259,    128,    130,    0
2400291,    128,    117,    0
2400322,    128,    115,    0
2400353,    128,    107,    0
2400384,    128,    116,    0
2400415,    128,    112,    0
2400446,    128,    115,    0
2400477,    128,    111,    0
2400508,    128,    111,    0
2400539,    128,    116,    0
2400569,    128,    116,    0
2400600,    128,    114,    0
2400631,    128,    111,    0
2400663,    128,    107,    0
2400694,    128,    114,    0
2400724,    128,    113,    0
2400757,    128,    116,    0
2400788,    128,    114,    0
2400818,    128,    111,    0
2400850,    128,    112,    0
2400880,    128,    107,    0
2400911,    128,    111,    0
2400942,    128,    115,    0
2400974,    128,    111,    0
2401004,    128,    111,    0
2401035,    128,    108,    0
2401067,    128,    114,    0
2401098,    128,    107,    0
2401128,    128,    107,    0
2401160,    128,    116,    0
2401191,    128,    111,    0
2401221,    128,    115,    0
2401252,    128,    112,    0
2401284,    128,    107,    0
2401315,    128,    111,    0
2401345,    128,    111,    0
2401377,    128,    111,    0
2401408,    128,    116,    0
2401439,    128,    112,    0
2401470,    128,    116,    0
2401500,    128,    111,    0
2401531,    128,    115,    0
2401562,    128,    111,    0
2401593,    128,    107,    0
2401625,    128,    116,    0
2401655,    128,    116,    0
2401687,    128,    111,    0
2401717,    128,    111,    0
2401750,    128,    116,    0
2401781,    128,    116,    0
2401811,    128,    111,    0
2401843,    128,    111,    0
2401873,    128,    111,    0
2401904,    128,    111,    0
2401936,    128,    107,    0
2401966,    128,    111,    0
2401997,    128,    116,    0
2402028,    128,    111,    0
2402060,    128,    116,    0
2402091,    128,    114,    0
2402122,    128,    107,    0
2402153,    128,    107,    0
2402183,    128,    111,    0
2402214,    128,    116,    0
2402245,    128,    112,    0
2402276,    128,    116,    0
2402308,    128,    111,    0
2402338,    128,    111,    0
2402370,    128,    114,    0
2402400,    128,    115,    0
2402432,    128,    116,    0
2402463,    128,    111,    0
2402493,    128,    114,    0
2402524,    128,    114,    0
2402555,    128,    111,    0
2402587,    128,    111,    0
2402618,    128,    116,    0
2402649,    128,    111,    0
2402680,    128,    114,    0
