millis(), steeringRef, steering sensor, acceleration
51203,  128,    164,    0
51235,  128,    170,    0
51268,  128,    177,    0
51301,  128,    164,    0
51333,  128,    162,    0
51365,  128,    168,    0
51395,  128,    166,    0
51428,  128,    164,    0
51461,  128,    177,    0
51493,  128,    172,    0
51525,  128,    162,    0
51558,  128,    168,    0
51588,  128,    169,    0
51620,  128,    164,    0
51653,  128,    162,    0
51686,  128,    172,    0
51718,  128,    166,    0
51750,  128,    170,    0
51780,  128,    173,    0
51813,  128,    162,    0
51846,  128,    168,    0
51878,  128,    177,    0
51910,  128,    164,    0
51943,  128,    168,    0
51973,  128,    164,    0
52005,  128,    162,    0
52038,  128,    157,    0
52071,  128,    158,    0
52103,  128,    149,    0
52135,  128,    153,    0
52168,  128,    147,    0
52201,  128,    154,    0
52234,  128,    147,    0
52265,  128,    145,    0
52298,  128,    151,    0
52328,  128,    141,    0
52361,  128,    143,    0
End to end took: 3329
52449,  128,    144,    0
52480,  128,    141,    0
52512,  128,    143,    0
52543,  128,    138,    0
52574,  128,    141,    0
52605,  128,    138,    0
52636,  128,    138,    0
52667,  128,    138,    0
52697,  128,    147,    0
52729,  128,    137,    0
52759,  128,    141,    0
52791,  128,    141,    0
52820,  128,    137,    0
52852,  128,    141,    0
52883,  128,    143,    0
52915,  128,    147,    0
52946,  128,    144,    0
52976,  128,    141,    0
53007,  128,    145,    0
53039,  128,    141,    0
53070,  128,    143,    0
53100,  128,    147,    0
53131,  128,    138,    0
53161,  128,    147,    0
53194,  128,    147,    0
53224,  128,    138,    0
53255,  128,    147,    0
53287,  128,    141,    0
53317,  128,    143,    0
53348,  128,    141,    0
53379,  128,    138,    0
53411,  128,    137,    0
53442,  128,    138,    0
53473,  128,    141,    0
53502,  128,    145,    0
53535,  128,    142,    0
53565,  128,    147,    0
53597,  128,    141,    0
53627,  128,    143,    0
53658,  128,    138,    0
53689,  128,    138,    0
53721,  128,    138,    0
53752,  128,    138,    0
53782,  128,    141,    0
53814,  128,    138,    0
53846,  128,    138,    0
53877,  128,    138,    0
53907,  128,    147,    0
53939,  128,    144,    0
53969,  128,    138,    0
54001,  128,    138,    0
54031,  128,    141,    0
54062,  128,    147,    0
54093,  128,    138,    0
54125,  128,    147,    0
54155,  128,    141,    0
54185,  128,    143,    0
54218,  128,    138,    0
54248,  128,    141,    0
54280,  128,    141,    0
54310,  128,    137,    0
54342,  128,    143,    0
54372,  128,    145,    0
54404,  128,    144,    0
54434,  128,    141,    0
54465,  128,    141,    0
54496,  128,    138,    0
54528,  128,    138,    0
54559,  128,    147,    0
54590,  128,    138,    0
54622,  128,    141,    0
54652,  128,    138,    0
54684,  128,    143,    0
54714,  128,    143,    0
54746,  128,    141,    0
54776,  128,    145,    0
54808,  128,    138,    0
54838,  128,    138,    0
54868,  128,    147,    0
54900,  128,    142,    0
54932,  128,    141,    0
54963,  128,    142,    0
54994,  128,    138,    0
55024,  128,    144,    0
55055,  128,    147,    0
55086,  128,    142,    0
55118,  128,    138,    0
55148,  128,    138,    0
55180,  128,    138,    0
55209,  128,    141,    0
55242,  128,    138,    0
55273,  128,    138,    0
55303,  128,    138,    0
55335,  128,    141,    0
55365,  128,    138,    0
55397,  128,    141,    0
55427,  128,    138,    0
55459,  128,    141,    0
55489,  128,    138,    0
55521,  128,    139,    0
55550,  128,    137,    0
55583,  128,    143,    0
55613,  128,    143,    0
55645,  128,    143,    0
55675,  128,    142,    0
55707,  128,    141,    0
55737,  128,    138,    0
55769,  128,    142,    0
55800,  128,    144,    0
55831,  128,    143,    0
55861,  128,    142,    0
55892,  128,    147,    0
55925,  128,    143,    0
55955,  128,    138,    0
55987,  128,    138,    0
56017,  128,    145,    0
56049,  128,    143,    0
56080,  128,    141,    0
56111,  128,    141,    0
Benchmark has begun (0 to 128)
57162,  0,  141,    0
57193,  0,  145,    0
57224,  0,  128,    0
57256,  0,  103,    0
57289,  0,  81, 0
57321,  0,  54, 0
57353,  0,  29, 0
57383,  0,  10, 0
57415,  0,  -3, 0
57445,  0,  -11,    0
57476,  0,  -20,    0
57508,  0,  -15,    0
57538,  0,  -14,    0
57570,  0,  -15,    0
57601,  0,  -12,    0
57632,  0,  -12,    0
57663,  0,  -13,    0
57694,  0,  -14,    0
57724,  0,  -20,    0
57755,  0,  -19,    0
57786,  0,  -13,    0
57817,  0,  -13,    0
57849,  0,  -13,    0
57879,  0,  -20,    0
57910,  0,  -13,    0
57940,  0,  -15,    0
57973,  0,  -13,    0
58004,  0,  -20,    0
58035,  0,  -11,    0
58066,  0,  -12,    0
58097,  0,  -11,    0
58128,  0,  -17,    0
58158,  0,  -11,    0
58189,  0,  -17,    0
58220,  0,  -11,    0
58252,  0,  -17,    0
58283,  0,  -12,    0
58314,  0,  -12,    0
58344,  0,  -13,    0
58375,  0,  -9, 0
58409,  128,    -20,    0
58441,  128,    -15,    0
58474,  128,    -11,    0
58507,  128,    -9, 0
58539,  128,    -17,    0
58571,  128,    -9, 0
58603,  128,    -5, 0
58635,  128,    -4, 0
58667,  128,    12, 0
58697,  128,    41, 0
58729,  128,    54, 0
58761,  128,    85, 0
58792,  128,    98, 0
End to end took: 445
58854,  128,    120,    0
58886,  128,    130,    0
58917,  128,    131,    0
58948,  128,    130,    0
58978,  128,    130,    0
59010,  128,    133,    0
59041,  128,    134,    0
59071,  128,    135,    0
59102,  128,    131,    0
59134,  128,    130,    0
59164,  128,    130,    0
59195,  128,    134,    0
59226,  128,    131,    0
59258,  128,    129,    0
59288,  128,    130,    0
59319,  128,    130,    0
59350,  128,    131,    0
59381,  128,    131,    0
59412,  128,    135,    0
59443,  128,    131,    0
59475,  128,    135,    0
59506,  128,    135,    0
59537,  128,    131,    0
59568,  128,    130,    0
59599,  128,    135,    0
59630,  128,    135,    0
59661,  128,    130,    0
59691,  128,    134,    0
59723,  128,    135,    0
59754,  128,    131,    0
59784,  128,    131,    0
59815,  128,    130,    0
59847,  128,    135,    0
59877,  128,    131,    0
59908,  128,    129,    0
59939,  128,    131,    0
59970,  128,    130,    0
60001,  128,    134,    0
60032,  128,    129,    0
60063,  128,    135,    0
60095,  128,    135,    0
60125,  128,    129,    0
60156,  128,    135,    0
60188,  128,    130,    0
60219,  128,    135,    0
60250,  128,    130,    0
60281,  128,    130,    0
60312,  128,    133,    0
60343,  128,    130,    0
60372,  128,    133,    0
60405,  128,    130,    0
60436,  128,    135,    0
60467,  128,    135,    0
60497,  128,    130,    0
60528,  128,    126,    0
60559,  128,    127,    0
60590,  128,    131,    0
60621,  128,    126,    0
60652,  128,    135,    0
60683,  128,    135,    0
60713,  128,    135,    0
60745,  128,    127,    0
60777,  128,    135,    0
60808,  128,    130,    0
60838,  128,    130,    0
60869,  128,    130,    0
60901,  128,    130,    0
60932,  128,    127,    0
60963,  128,    131,    0
60994,  128,    130,    0
61025,  128,    131,    0
61056,  128,    129,    0
61086,  128,    130,    0
61117,  128,    130,    0
61173,  128,    131,    0
61204,  128,    131,    0
61234,  128,    129,    0
61266,  128,    127,    0
61297,  128,    130,    0
61327,  128,    134,    0
61358,  128,    130,    0
61390,  128,    134,    0
61421,  128,    135,    0
61451,  128,    135,    0
61481,  128,    131,    0
61514,  128,    126,    0
61544,  128,    129,    0
61575,  128,    130,    0
61606,  128,    133,    0
61638,  128,    131,    0
61669,  128,    132,    0
61699,  128,    130,    0
61730,  128,    130,    0
61761,  128,    134,    0
61793,  128,    129,    0
61822,  128,    130,    0
61855,  128,    131,    0
61885,  128,    133,    0
61916,  128,    135,    0
61948,  128,    135,    0
61979,  128,    135,    0
62009,  128,    131,    0
62041,  128,    131,    0
62071,  128,    130,    0
62103,  128,    126,    0
62133,  128,    131,    0
62166,  128,    129,    0
62197,  128,    134,    0
62227,  128,    129,    0
62259,  128,    130,    0
62290,  128,    130,    0
62321,  128,    133,    0
62351,  128,    126,    0
62382,  128,    129,    0
62414,  128,    135,    0
62445,  128,    135,    0
62475,  128,    130,    0
62505,  128,    129,    0
62538,  128,    131,    0
62568,  128,    129,    0
62600,  128,    127,    0
62630,  128,    134,    0
62662,  128,    129,    0
62693,  128,    130,    0
62724,  128,    131,    0
62754,  128,    130,    0
62786,  128,    130,    0
62817,  128,    134,    0
62848,  128,    130,    0
62879,  128,    130,    0
62909,  128,    130,    0
62941,  128,    130,    0
62971,  128,    130,    0
63003,  128,    126,    0
63033,  128,    134,    0
63065,  128,    135,    0
63095,  128,    129,    0
63126,  128,    135,    0
63158,  128,    130,    0
63188,  128,    130,    0
63221,  128,    127,    0
63251,  128,    129,    0
63283,  128,    127,    0
63314,  128,    134,    0
63344,  128,    129,    0
63376,  128,    130,    0
63406,  128,    126,    0
63438,  128,    130,    0
63468,  128,    130,    0
63500,  128,    130,    0
63529,  128,    131,    0
63562,  128,    130,    0
63592,  128,    129,    0
63623,  128,    134,    0
63655,  128,    127,    0
63685,  128,    129,    0
63717,  128,    135,    0
63747,  128,    129,    0
63779,  128,    131,    0
63810,  128,    130,    0
63841,  128,    134,    0
63870,  128,    130,    0
63903,  128,    135,    0
63934,  128,    129,    0
63965,  128,    130,    0
63995,  128,    130,    0
64026,  128,    130,    0
64058,  128,    130,    0
Benchmark has begun (0 to 255)
65111,  0,  135,    0
65143,  0,  135,    0
65174,  0,  134,    0
65205,  0,  135,    0
65238,  0,  124,    0
65270,  0,  110,    0
65303,  0,  87, 0
65335,  0,  65, 0
65368,  0,  43, 0
65399,  0,  24, 0
65430,  0,  9,  0
65461,  0,  -4, 0
65492,  0,  -10,    0
65523,  0,  -7, 0
65554,  0,  -7, 0
65584,  0,  -10,    0
65616,  0,  -10,    0
65646,  0,  -9, 0
65678,  0,  -13,    0
65709,  0,  -7, 0
65739,  0,  -10,    0
65770,  0,  -10,    0
65801,  0,  -7, 0
65833,  0,  -13,    0
65864,  0,  -7, 0
65895,  0,  -5, 0
65926,  0,  -7, 0
65957,  0,  -7, 0
65987,  0,  -7, 0
66019,  0,  -10,    0
66050,  0,  -9, 0
66081,  0,  -10,    0
66111,  0,  -10,    0
66143,  0,  -7, 0
66173,  0,  -9, 0
66204,  0,  -3, 0
66236,  0,  -7, 0
66266,  0,  -7, 0
66298,  0,  -5, 0
66329,  0,  -6, 0
66359,  0,  -7, 0
66390,  0,  -9, 0
66421,  0,  -5, 0
66454,  255,    -5, 0
66486,  255,    -10,    0
66519,  255,    -9, 0
66550,  255,    -13,    0
66582,  255,    -5, 0
66614,  255,    -1, 0
66648,  255,    3,  0
66681,  255,    5,  0
66712,  255,    45, 0
66744,  255,    76, 0
66776,  255,    106,    0
66808,  255,    137,    0
66840,  255,    177,    0
66873,  255,    204,    0
66906,  255,    220,    0
End to end took: 514
66967,  255,    258,    0
66998,  255,    258,    0
67028,  255,    258,    0
67060,  255,    251,    0
67092,  255,    258,    0
67122,  255,    251,    0
67154,  255,    251,    0
67185,  255,    255,    0
67216,  255,    258,    0
67247,  255,    256,    0
67277,  255,    256,    0
67308,  255,    256,    0
67339,  255,    251,    0
67369,  255,    251,    0
67402,  255,    251,    0
67433,  255,    255,    0
67464,  255,    258,    0
67495,  255,    255,    0
67526,  255,    258,    0
67556,  255,    251,    0
67587,  255,    251,    0
67618,  255,    251,    0
67649,  255,    255,    0
67681,  255,    251,    0
67712,  255,    258,    0
67743,  255,    251,    0
67773,  255,    251,    0
67804,  255,    251,    0
67835,  255,    258,    0
67866,  255,    256,    0
67898,  255,    255,    0
67928,  255,    258,    0
67960,  255,    256,    0
67991,  255,    258,    0
68022,  255,    256,    0
68054,  255,    255,    0
68084,  255,    255,    0
68115,  255,    251,    0
68146,  255,    251,    0
68177,  255,    255,    0
68209,  255,    256,    0
68239,  255,    255,    0
68271,  255,    258,    0
68302,  255,    255,    0
68333,  255,    255,    0
68364,  255,    256,    0
68393,  255,    251,    0
68425,  255,    251,    0
68456,  255,    258,    0
68487,  255,    251,    0
68519,  255,    256,    0
68550,  255,    258,    0
68581,  255,    255,    0
68612,  255,    255,    0
68643,  255,    255,    0
68673,  255,    255,    0
68704,  255,    251,    0
68736,  255,    258,    0
68766,  255,    258,    0
68798,  255,    251,    0
68828,  255,    258,    0
68860,  255,    256,    0
68891,  255,    255,    0
68921,  255,    251,    0
68953,  255,    255,    0
68983,  255,    251,    0
69014,  255,    251,    0
69045,  255,    251,    0
69124,  128,    253,    0
69154,  128,    250,    0
69186,  128,    251,    0
69217,  128,    255,    0
69248,  128,    250,    0
69278,  128,    256,    0
69309,  128,    246,    0
69341,  128,    226,    0
69371,  128,    200,    0
69402,  128,    192,    0
69433,  128,    170,    0
69465,  128,    151,    0
69495,  128,    134,    0
69526,  128,    122,    0
69557,  128,    116,    0
69590,  128,    112,    0
69620,  128,    112,    0
69652,  128,    111,    0
69682,  128,    112,    0
69714,  128,    112,    0
69744,  128,    111,    0
69776,  128,    119,    0
69806,  128,    111,    0
69838,  128,    114,    0
69868,  128,    115,    0
69900,  128,    112,    0
69929,  128,    115,    0
69961,  128,    112,    0
69993,  128,    115,    0
70024,  128,    114,    0
70054,  128,    114,    0
70085,  128,    115,    0
70117,  128,    111,    0
70148,  128,    113,    0
70178,  128,    115,    0
70209,  128,    115,    0
70241,  128,    119,    0
70272,  128,    111,    0
70302,  128,    111,    0
70334,  128,    112,    0
70365,  128,    119,    0
70396,  128,    114,    0
70426,  128,    115,    0
70457,  128,    116,    0
70489,  128,    113,    0
70520,  128,    116,    0
70550,  128,    119,    0
70581,  128,    112,    0
70614,  128,    113,    0
70645,  128,    114,    0
70675,  128,    112,    0
70707,  128,    112,    0
70737,  128,    115,    0
70768,  128,    111,    0
70800,  128,    113,    0
70830,  128,    115,    0
70862,  128,    112,    0
70892,  128,    111,    0
70924,  128,    113,    0
70955,  128,    115,    0
70985,  128,    115,    0
71016,  128,    112,    0
71047,  128,    111,    0
71079,  128,    114,    0
71109,  128,    111,    0
71141,  128,    111,    0
71172,  128,    112,    0
71203,  128,    115,    0
71234,  128,    111,    0
71265,  128,    114,    0
71296,  128,    119,    0
71326,  128,    119,    0
71357,  128,    113,    0
71389,  128,    119,    0
71420,  128,    119,    0
71451,  128,    114,    0
Benchmark has begun (255 to 0)
72493,  255,    116,    0
72524,  255,    115,    0
72557,  255,    113,    0
72590,  255,    119,    0
72623,  255,    128,    0
72655,  255,    146,    0
72687,  255,    175,    0
72720,  255,    198,    0
72753,  255,    220,    0
72785,  255,    227,    0
72816,  255,    244,    0
72847,  255,    256,    0
72878,  255,    256,    0
72908,  255,    255,    0
72940,  255,    248,    0
72971,  255,    253,    0
73003,  255,    258,    0
73033,  255,    248,    0
73065,  255,    248,    0
73096,  255,    248,    0
73126,  255,    248,    0
73158,  255,    248,    0
73189,  255,    250,    0
73219,  255,    249,    0
73251,  255,    249,    0
73282,  255,    248,    0
73312,  255,    255,    0
73344,  255,    255,    0
73375,  255,    256,    0
73405,  255,    255,    0
73437,  255,    256,    0
73468,  255,    250,    0
73499,  255,    249,    0
73529,  255,    253,    0
73561,  255,    248,    0
73592,  255,    250,    0
73622,  255,    255,    0
73654,  255,    256,    0
73686,  255,    248,    0
73716,  255,    253,    0
73748,  255,    248,    0
73779,  255,    250,    0
73810,  0,  248,    0
73841,  0,  248,    0
73871,  0,  249,    0
73905,  0,  249,    0
73937,  0,  255,    0
73968,  0,  248,    0
73999,  0,  248,    0
74030,  0,  247,    0
74062,  0,  254,    0
74093,  0,  214,    0
74123,  0,  183,    0
74153,  0,  150,    0
74187,  0,  119,    0
74219,  0,  85, 0
74252,  0,  58, 0
74284,  0,  37, 0
End to end took: 519
74348,  0,  -10,    0
74379,  0,  -20,    0
74409,  0,  -17,    0
74442,  0,  -15,    0
74472,  0,  -14,    0
74503,  0,  -13,    0
74535,  0,  -12,    0
74565,  0,  -17,    0
74597,  0,  -20,    0
74627,  0,  -11,    0
74659,  0,  -13,    0
74690,  0,  -11,    0
74721,  0,  -13,    0
74752,  0,  -12,    0
74783,  0,  -11,    0
74813,  0,  -20,    0
74844,  0,  -9, 0
74875,  0,  -17,    0
74907,  0,  -11,    0
74937,  0,  -11,    0
74969,  0,  -11,    0
75000,  0,  -8, 0
75030,  0,  -9, 0
75061,  0,  -17,    0
75094,  0,  -17,    0
75125,  0,  -11,    0
75155,  0,  -11,    0
75187,  0,  -11,    0
75218,  0,  -11,    0
75249,  0,  -8, 0
75279,  0,  -17,    0
75311,  0,  -9, 0
75341,  0,  -17,    0
75372,  0,  -9, 0
75404,  0,  -9, 0
75433,  0,  -9, 0
75465,  0,  -13,    0
75497,  0,  -9, 0
75527,  0,  -17,    0
75559,  0,  -9, 0
75590,  0,  -17,    0
75620,  0,  -9, 0
75652,  0,  -9, 0
75683,  0,  -13,    0
75714,  0,  -17,    0
75744,  0,  -13,    0
75776,  0,  -11,    0
75807,  0,  -9, 0
75838,  0,  -9, 0
75868,  0,  -17,    0
75900,  0,  -17,    0
75930,  0,  -17,    0
75961,  0,  -9, 0
75993,  0,  -11,    0
76024,  0,  -17,    0
76054,  0,  -11,    0
76086,  0,  -17,    0
76118,  0,  -11,    0
76149,  0,  -11,    0
76180,  0,  -11,    0
76210,  0,  -11,    0
76242,  0,  -9, 0
76273,  0,  -15,    0
76303,  0,  -9, 0
76334,  0,  -9, 0
76366,  0,  -11,    0
76397,  0,  -11,    0
76428,  0,  -13,    0
76506,  0,  -17,    0
76538,  128,    -19,    0
76569,  128,    -9, 0
76599,  128,    -9, 0
76631,  128,    -9, 0
76661,  128,    -8, 0
76693,  128,    -8, 0
76723,  128,    -3, 0
76754,  128,    -2, 0
76785,  128,    0,  0
76817,  128,    32, 0
76848,  128,    63, 0
76878,  128,    81, 0
76909,  128,    102,    0
76940,  128,    120,    0
76971,  128,    139,    0
77002,  128,    145,    0
77034,  128,    153,    0
77064,  128,    150,    0
77096,  128,    154,    0
77127,  128,    148,    0
77157,  128,    149,    0
77189,  128,    148,    0
77220,  128,    152,    0
77251,  128,    146,    0
77281,  128,    154,    0
77312,  128,    147,    0
77343,  128,    147,    0
77375,  128,    154,    0
77406,  128,    147,    0
77437,  128,    151,    0
77469,  128,    147,    0
77499,  128,    146,    0
77531,  128,    147,    0
77561,  128,    149,    0
77593,  128,    147,    0
77624,  128,    147,    0
77655,  128,    146,    0
77685,  128,    146,    0
77716,  128,    153,    0
77747,  128,    146,    0
77779,  128,    147,    0
77809,  128,    149,    0
77840,  128,    153,    0
77872,  128,    151,    0
77903,  128,    153,    0
77934,  128,    153,    0
77964,  128,    145,    0
77996,  128,    146,    0
78027,  128,    143,    0
78058,  128,    146,    0
78088,  128,    153,    0
78119,  128,    146,    0
78150,  128,    147,    0
78182,  128,    153,    0
78212,  128,    146,    0
78243,  128,    154,    0
78275,  128,    147,    0
78306,  128,    147,    0
78337,  128,    146,    0
78367,  128,    146,    0
78399,  128,    143,    0
78430,  128,    147,    0
78461,  128,    154,    0
78491,  128,    151,    0
78522,  128,    146,    0
78553,  128,    143,    0
78585,  128,    145,    0
78616,  128,    152,    0
78646,  128,    144,    0
78676,  128,    146,    0
78709,  128,    147,    0
78740,  128,    153,    0
78770,  128,    146,    0
78802,  128,    147,    0
78833,  128,    152,    0
78864,  128,    143,    0
78894,  128,    153,    0
78925,  128,    147,    0
78956,  128,    147,    0
78988,  128,    152,    0
79019,  128,    143,    0
