millis(), steeringRef, steering sensor, acceleration
103357, 128,    134,    0
103389, 128,    124,    0
103419, 128,    128,    0
103450, 128,    127,    0
103481, 128,    124,    0
103513, 128,    128,    0
103544, 128,    129,    0
103574, 128,    125,    0
103606, 128,    128,    0
103636, 128,    128,    0
103669, 128,    124,    0
103700, 128,    134,    0
103730, 128,    126,    0
103762, 128,    126,    0
103792, 128,    124,    0
103823, 128,    133,    0
103854, 128,    129,    0
103885, 128,    124,    0
103917, 128,    130,    0
103947, 128,    135,    0
103977, 128,    126,    0
104009, 128,    125,    0
104040, 128,    132,    0
104071, 128,    125,    0
104103, 128,    130,    0
104134, 128,    134,    0
104165, 128,    125,    0
104196, 128,    125,    0
104226, 128,    124,    0
104257, 128,    124,    0
104288, 128,    125,    0
104318, 128,    126,    0
104351, 128,    124,    0
104381, 128,    128,    0
104412, 128,    128,    0
104444, 128,    126,    0
104475, 128,    124,    0
104506, 128,    124,    0
104537, 128,    129,    0
104568, 128,    135,    0
104599, 128,    127,    0
104629, 128,    127,    0
104662, 128,    124,    0
104693, 128,    134,    0
104723, 128,    122,    0
104754, 128,    124,    0
104786, 128,    124,    0
104817, 128,    128,    0
104847, 128,    128,    0
104878, 128,    134,    0
104910, 128,    134,    0
104941, 128,    124,    0
104972, 128,    125,    0
105001, 128,    128,    0
105034, 128,    124,    0
105065, 128,    127,    0
105095, 128,    128,    0
105127, 128,    126,    0
105158, 128,    127,    0
105189, 128,    129,    0
105219, 128,    126,    0
105250, 128,    124,    0
105282, 128,    128,    0
105312, 128,    134,    0
105342, 128,    128,    0
105374, 128,    124,    0
105405, 128,    134,    0
105437, 128,    124,    0
105468, 128,    128,    0
105499, 128,    125,    0
105529, 128,    133,    0
105561, 128,    134,    0
105591, 128,    135,    0
105622, 128,    129,    0
105654, 128,    124,    0
105686, 128,    126,    0
105717, 128,    124,    0
105748, 128,    128,    0
105779, 128,    128,    0
105809, 128,    129,    0
105840, 128,    127,    0
105871, 128,    128,    0
105902, 128,    134,    0
105934, 128,    124,    0
105965, 128,    128,    0
105996, 128,    127,    0
106025, 128,    124,    0
106057, 128,    132,    0
106089, 128,    128,    0
106119, 128,    126,    0
106151, 128,    127,    0
106182, 128,    133,    0
106212, 128,    125,    0
106243, 128,    128,    0
106275, 128,    127,    0
106305, 128,    124,    0
106336, 128,    127,    0
106368, 128,    128,    0
106399, 128,    129,    0
106430, 128,    133,    0
106461, 128,    128,    0
106491, 128,    124,    0
106523, 128,    124,    0
106553, 128,    124,    0
Benchmark has begun (255 to 128)
107616, 255,    124,    0
107649, 255,    127,    0
107681, 255,    127,    0
107711, 255,    154,    0
107744, 255,    177,    0
107777, 255,    206,    0
107809, 255,    225,    0
107839, 255,    252,    0
107871, 255,    252,    0
107901, 255,    255,    0
107932, 255,    252,    0
107963, 255,    251,    0
107995, 255,    258,    0
108025, 255,    256,    0
108057, 255,    256,    0
108088, 255,    251,    0
108118, 255,    258,    0
108150, 255,    251,    0
108180, 255,    251,    0
108211, 255,    256,    0
108242, 255,    251,    0
108274, 255,    256,    0
108304, 255,    255,    0
108335, 255,    252,    0
108366, 255,    256,    0
108398, 255,    258,    0
108429, 255,    251,    0
108460, 255,    256,    0
108490, 255,    251,    0
108521, 255,    258,    0
108552, 255,    252,    0
108583, 255,    251,    0
108615, 255,    252,    0
108646, 255,    258,    0
108676, 255,    251,    0
108707, 255,    258,    0
108738, 255,    255,    0
108769, 255,    256,    0
108801, 255,    258,    0
108831, 128,    255,    0
108864, 128,    251,    0
108897, 128,    258,    0
108926, 128,    258,    0
108959, 128,    251,    0
108989, 128,    258,    0
109022, 128,    258,    0
109054, 128,    258,    0
109087, 128,    255,    0
109120, 128,    229,    0
109153, 128,    201,    0
109185, 128,    172,    0
End to end took: 398
109250, 128,    114,    0
109280, 128,    83, 0
109312, 128,    69, 0
109342, 128,    65, 0
109373, 128,    66, 0
109405, 128,    59, 0
109435, 128,    64, 0
109467, 128,    68, 0
109498, 128,    67, 0
109529, 128,    69, 0
109560, 128,    75, 0
109591, 128,    90, 0
109621, 128,    103,    0
109652, 128,    111,    0
109684, 128,    121,    0
109716, 128,    123,    0
109746, 128,    123,    0
109778, 128,    129,    0
109808, 128,    135,    0
109840, 128,    130,    0
109870, 128,    127,    0
109901, 128,    129,    0
109933, 128,    126,    0
109964, 128,    128,    0
109995, 128,    130,    0
110025, 128,    126,    0
110056, 128,    124,    0
110088, 128,    129,    0
110119, 128,    129,    0
110149, 128,    129,    0
110181, 128,    128,    0
110212, 128,    128,    0
110242, 128,    125,    0
110273, 128,    126,    0
110304, 128,    124,    0
110336, 128,    128,    0
110367, 128,    124,    0
110398, 128,    129,    0
110428, 128,    124,    0
110459, 128,    133,    0
110490, 128,    124,    0
110521, 128,    125,    0
110552, 128,    134,    0
110583, 128,    126,    0
110614, 128,    124,    0
110646, 128,    132,    0
110678, 128,    135,    0
110709, 128,    134,    0
110739, 128,    135,    0
110770, 128,    125,    0
110801, 128,    130,    0
110833, 128,    134,    0
110864, 128,    128,    0
110895, 128,    128,    0
110925, 128,    128,    0
110956, 128,    128,    0
110987, 128,    135,    0
111017, 128,    124,    0
111049, 128,    126,    0
111081, 128,    124,    0
111112, 128,    124,    0
111143, 128,    126,    0
111173, 128,    125,    0
111204, 128,    127,    0
111236, 128,    127,    0
111267, 128,    124,    0
111298, 128,    128,    0
111328, 128,    128,    0
111358, 128,    126,    0
111390, 128,    128,    0
111421, 128,    134,    0
111452, 128,    124,    0
111483, 128,    124,    0
111515, 128,    125,    0
111546, 128,    132,    0
112580, 128,    128,    0
112611, 128,    128,    0
112642, 128,    124,    0
112673, 128,    128,    0
112704, 128,    135,    0
112734, 128,    126,    0
112765, 128,    128,    0
112797, 128,    129,    0
112827, 128,    126,    0
112859, 128,    128,    0
112889, 128,    126,    0
112920, 128,    126,    0
112952, 128,    135,    0
112983, 128,    126,    0
113013, 128,    133,    0
113044, 128,    127,    0
113075, 128,    125,    0
113106, 128,    135,    0
113138, 128,    126,    0
113169, 128,    125,    0
113200, 128,    129,    0
113231, 128,    124,    0
113262, 128,    127,    0
113293, 128,    126,    0
113323, 128,    125,    0
113355, 128,    126,    0
113386, 128,    126,    0
113416, 128,    124,    0
113448, 128,    127,    0
113479, 128,    125,    0
113509, 128,    128,    0
113540, 128,    127,    0
113571, 128,    134,    0
113602, 128,    125,    0
113633, 128,    126,    0
113665, 128,    135,    0
113695, 128,    127,    0
113727, 128,    124,    0
113758, 128,    127,    0
113789, 128,    129,    0
113820, 128,    128,    0
113850, 128,    128,    0
113881, 128,    135,    0
113912, 128,    133,    0
113943, 128,    126,    0
113975, 128,    133,    0
114004, 128,    128,    0
114037, 128,    128,    0
114068, 128,    126,    0
114099, 128,    124,    0
114129, 128,    134,    0
114160, 128,    124,    0
114191, 128,    127,    0
114222, 128,    135,    0
114254, 128,    125,    0
114285, 128,    126,    0
114316, 128,    127,    0
114347, 128,    135,    0
114377, 128,    127,    0
114408, 128,    126,    0
114439, 128,    124,    0
114470, 128,    126,    0
114502, 128,    129,    0
114533, 128,    124,    0
114563, 128,    124,    0
114595, 128,    134,    0
114625, 128,    128,    0
114656, 128,    132,    0
114688, 128,    127,    0
114718, 128,    127,    0
114750, 128,    133,    0
114781, 128,    126,    0
114812, 128,    124,    0
114843, 128,    128,    0
114873, 128,    127,    0
114905, 128,    128,    0
114936, 128,    127,    0
114966, 128,    127,    0
114998, 128,    133,    0
115028, 128,    127,    0
115061, 128,    128,    0
115092, 128,    126,    0
115123, 128,    128,    0
115154, 128,    124,    0
115184, 128,    129,    0
115216, 128,    124,    0
115247, 128,    128,    0
115277, 128,    125,    0
115308, 128,    128,    0
115340, 128,    124,    0
115371, 128,    128,    0
115402, 128,    124,    0
115432, 128,    129,    0
115464, 128,    129,    0
115494, 128,    124,    0
115525, 128,    126,    0
115557, 128,    125,    0
115587, 128,    129,    0
115618, 128,    125,    0
115649, 128,    135,    0
115680, 128,    127,    0
115712, 128,    129,    0
115743, 128,    129,    0
115774, 128,    129,    0
115805, 128,    126,    0
115836, 128,    128,    0
115867, 128,    126,    0
115897, 128,    126,    0
115928, 128,    125,    0
115959, 128,    128,    0
115990, 128,    128,    0
116022, 128,    133,    0
116052, 128,    128,    0
116085, 128,    129,    0
116116, 128,    125,    0
116147, 128,    127,    0
116177, 128,    126,    0
116208, 128,    124,    0
116239, 128,    128,    0
116270, 128,    134,    0
116302, 128,    134,    0
116332, 128,    132,    0
116363, 128,    133,    0
116395, 128,    128,    0
116426, 128,    130,    0
116456, 128,    126,    0
116488, 128,    127,    0
116518, 128,    124,    0
116549, 128,    135,    0
116581, 128,    132,    0
116611, 128,    129,    0
116642, 128,    124,    0
116673, 128,    129,    0
116704, 128,    124,    0
116734, 128,    126,    0
116766, 128,    126,    0
116798, 128,    125,    0
116829, 128,    134,    0
116859, 128,    128,    0
116891, 128,    124,    0
116921, 128,    125,    0
116953, 128,    133,    0
116984, 128,    133,    0
117015, 128,    128,    0
117046, 128,    128,    0
117078, 128,    128,    0
117108, 128,    132,    0
117140, 128,    127,    0
117170, 128,    128,    0
117201, 128,    134,    0
117232, 128,    125,    0
117263, 128,    130,    0
117294, 128,    125,    0
117326, 128,    124,    0
117357, 128,    126,    0
117387, 128,    127,    0
117419, 128,    124,    0
117450, 128,    132,    0
117481, 128,    124,    0
117512, 128,    134,    0
117543, 128,    124,    0
117573, 128,    128,    0
117604, 128,    132,    0
117635, 128,    124,    0
117666, 128,    127,    0
117698, 128,    135,    0
117729, 128,    135,    0
117760, 128,    124,    0
117791, 128,    128,    0
117821, 128,    125,    0
117852, 128,    124,    0
117883, 128,    124,    0
117914, 128,    133,    0
117945, 128,    135,    0
117976, 128,    127,    0
118007, 128,    125,    0
118039, 128,    134,    0
118069, 128,    125,    0
118102, 128,    125,    0
118133, 128,    134,    0
118163, 128,    135,    0
118194, 128,    128,    0
118226, 128,    125,    0
118257, 128,    128,    0
118287, 128,    135,    0
118318, 128,    125,    0
118349, 128,    124,    0
118380, 128,    128,    0
118411, 128,    130,    0
118443, 128,    126,    0
118473, 128,    124,    0
118504, 128,    129,    0
118535, 128,    128,    0
118566, 128,    126,    0
